# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
27.53           	U               	(2.84434859e-04 -2.81405018e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84434859e-04 -2.81405018e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.53           	p               	-3.72083363e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409516e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.54           	U               	(2.84434906e-04 -2.81404975e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84434906e-04 -2.81404975e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.54           	p               	-3.72083172e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409514e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.55           	U               	(2.84434947e-04 -2.81404936e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84434947e-04 -2.81404936e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.55           	p               	-3.72083172e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409514e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.56           	U               	(2.84435003e-04 -2.81404885e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435003e-04 -2.81404885e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.56           	p               	-3.72083499e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409513e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.57           	U               	(2.84435073e-04 -2.81404816e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435073e-04 -2.81404816e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.57           	p               	-3.72083258e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409512e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.58           	U               	(2.84435141e-04 -2.81404749e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435141e-04 -2.81404749e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.58           	p               	-3.72083258e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409512e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.59           	U               	(2.84435201e-04 -2.81404688e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435201e-04 -2.81404688e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.59           	p               	-3.72083258e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409512e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.6            	U               	(2.84435239e-04 -2.81404657e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435239e-04 -2.81404657e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.6            	p               	-3.72083437e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409511e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.61           	U               	(2.84435266e-04 -2.81404636e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435266e-04 -2.81404636e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.61           	p               	-3.72083437e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409511e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.62           	U               	(2.84435301e-04 -2.81404601e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435301e-04 -2.81404601e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.62           	p               	-3.72083126e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409510e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.63           	U               	(2.84435357e-04 -2.81404548e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435357e-04 -2.81404548e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.63           	p               	-3.72083368e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409508e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.64           	U               	(2.84435415e-04 -2.81404496e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435415e-04 -2.81404496e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.64           	p               	-3.72083368e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409508e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.65           	U               	(2.84435467e-04 -2.81404448e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435467e-04 -2.81404448e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.65           	p               	-3.72083368e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409508e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.66           	U               	(2.84435513e-04 -2.81404406e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435513e-04 -2.81404406e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.66           	p               	-3.72083368e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409508e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.67           	U               	(2.84435548e-04 -2.81404374e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435548e-04 -2.81404374e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.67           	p               	-3.72083142e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409506e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.68           	U               	(2.84435601e-04 -2.81404324e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435601e-04 -2.81404324e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.68           	p               	-3.72083363e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409505e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.69           	U               	(2.84435653e-04 -2.81404275e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435653e-04 -2.81404275e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.69           	p               	-3.72083363e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409505e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.7            	U               	(2.84435701e-04 -2.81404231e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435701e-04 -2.81404231e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.7            	p               	-3.72083363e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409505e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.71           	U               	(2.84435737e-04 -2.81404195e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435737e-04 -2.81404195e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.71           	p               	-3.72083194e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409504e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.72           	U               	(2.84435766e-04 -2.81404164e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435766e-04 -2.81404164e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.72           	p               	-3.72083194e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409504e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.73           	U               	(2.84435810e-04 -2.81404129e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435810e-04 -2.81404129e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.73           	p               	-3.72083515e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409503e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.74           	U               	(2.84435866e-04 -2.81404078e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435866e-04 -2.81404078e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.74           	p               	-3.72083262e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409502e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.75           	U               	(2.84435921e-04 -2.81404026e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435921e-04 -2.81404026e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.75           	p               	-3.72083262e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409502e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.76           	U               	(2.84435970e-04 -2.81403980e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84435970e-04 -2.81403980e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.76           	p               	-3.72083262e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409502e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.77           	U               	(2.84436014e-04 -2.81403940e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436014e-04 -2.81403940e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.77           	p               	-3.72083469e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409500e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.78           	U               	(2.84436052e-04 -2.81403907e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436052e-04 -2.81403907e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.78           	p               	-3.72083469e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409500e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.79           	U               	(2.84436100e-04 -2.81403860e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436100e-04 -2.81403860e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.79           	p               	-3.72083122e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409499e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.8            	U               	(2.84436162e-04 -2.81403801e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436162e-04 -2.81403801e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.8            	p               	-3.72083377e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409497e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.81           	U               	(2.84436222e-04 -2.81403743e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436222e-04 -2.81403743e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.81           	p               	-3.72083377e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409497e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.82           	U               	(2.84436277e-04 -2.81403692e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436277e-04 -2.81403692e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.82           	p               	-3.72083377e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409497e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.83           	U               	(2.84436311e-04 -2.81403658e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436311e-04 -2.81403658e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.83           	p               	-3.72083199e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409497e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.84           	U               	(2.84436336e-04 -2.81403632e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436336e-04 -2.81403632e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.84           	p               	-3.72083199e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409497e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.85           	U               	(2.84436377e-04 -2.81403598e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436377e-04 -2.81403598e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.85           	p               	-3.72083529e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409496e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.86           	U               	(2.84436434e-04 -2.81403545e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436434e-04 -2.81403545e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.86           	p               	-3.72083272e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409495e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.87           	U               	(2.84436491e-04 -2.81403492e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436491e-04 -2.81403492e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.87           	p               	-3.72083272e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409495e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.88           	U               	(2.84436542e-04 -2.81403443e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436542e-04 -2.81403443e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.88           	p               	-3.72083272e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409495e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.89           	U               	(2.84436586e-04 -2.81403404e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436586e-04 -2.81403404e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.89           	p               	-3.72083473e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409493e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.9            	U               	(2.84436623e-04 -2.81403371e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436623e-04 -2.81403371e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.9            	p               	-3.72083473e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409493e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.91           	U               	(2.84436667e-04 -2.81403325e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436667e-04 -2.81403325e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.91           	p               	-3.72083137e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409491e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.92           	U               	(2.84436727e-04 -2.81403268e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436727e-04 -2.81403268e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.92           	p               	-3.72083384e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409490e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.93           	U               	(2.84436786e-04 -2.81403212e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436786e-04 -2.81403212e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.93           	p               	-3.72083384e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409490e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.94           	U               	(2.84436839e-04 -2.81403163e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436839e-04 -2.81403163e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.94           	p               	-3.72083384e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409490e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.95           	U               	(2.84436871e-04 -2.81403132e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436871e-04 -2.81403132e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.95           	p               	-3.72083214e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409489e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.96           	U               	(2.84436894e-04 -2.81403109e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436894e-04 -2.81403109e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.96           	p               	-3.72083214e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409489e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.97           	U               	(2.84436932e-04 -2.81403079e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436932e-04 -2.81403079e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.97           	p               	-3.72083525e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409488e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.98           	U               	(2.84436987e-04 -2.81403029e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84436987e-04 -2.81403029e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.98           	p               	-3.72083285e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409487e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
27.99           	U               	(2.84437041e-04 -2.81402978e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437041e-04 -2.81402978e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
27.99           	p               	-3.72083285e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409487e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28              	U               	(2.84437090e-04 -2.81402931e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437090e-04 -2.81402931e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28              	p               	-3.72083285e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409487e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.01           	U               	(2.84437133e-04 -2.81402890e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437133e-04 -2.81402890e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.01           	p               	-3.72083285e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409487e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.02           	U               	(2.84437168e-04 -2.81402859e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437168e-04 -2.81402859e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.02           	p               	-3.72083522e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409485e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.03           	U               	(2.84437217e-04 -2.81402811e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437217e-04 -2.81402811e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.03           	p               	-3.72083295e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409484e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.04           	U               	(2.84437265e-04 -2.81402762e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437265e-04 -2.81402762e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.04           	p               	-3.72083295e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409484e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.05           	U               	(2.84437309e-04 -2.81402719e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437309e-04 -2.81402719e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.05           	p               	-3.72083295e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409484e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.06           	U               	(2.84437343e-04 -2.81402691e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437343e-04 -2.81402691e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.06           	p               	-3.72083467e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409483e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.07           	U               	(2.84437371e-04 -2.81402671e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437371e-04 -2.81402671e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.07           	p               	-3.72083467e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409483e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.08           	U               	(2.84437402e-04 -2.81402639e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437402e-04 -2.81402639e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.08           	p               	-3.72083151e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409482e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.09           	U               	(2.84437447e-04 -2.81402597e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437447e-04 -2.81402597e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.09           	p               	-3.72083410e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409481e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.1            	U               	(2.84437491e-04 -2.81402557e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437491e-04 -2.81402557e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.1            	p               	-3.72083410e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409481e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.11           	U               	(2.84437532e-04 -2.81402521e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437532e-04 -2.81402521e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.11           	p               	-3.72083410e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409481e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.12           	U               	(2.84437570e-04 -2.81402483e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437570e-04 -2.81402483e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.12           	p               	-3.72083194e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409480e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.13           	U               	(2.84437605e-04 -2.81402448e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437605e-04 -2.81402448e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.13           	p               	-3.72083194e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409480e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.14           	U               	(2.84437656e-04 -2.81402400e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437656e-04 -2.81402400e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.14           	p               	-3.72083560e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409479e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.15           	U               	(2.84437720e-04 -2.81402337e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437720e-04 -2.81402337e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.15           	p               	-3.72083298e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409478e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.16           	U               	(2.84437782e-04 -2.81402276e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437782e-04 -2.81402276e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.16           	p               	-3.72083298e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409478e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.17           	U               	(2.84437837e-04 -2.81402220e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437837e-04 -2.81402220e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.17           	p               	-3.72083298e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409478e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
28.18           	U               	(2.84437871e-04 -2.81402194e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)	(2.84437871e-04 -2.81402194e-04 0.00000000e+00)	(2.50000000e-02 2.50000000e-02 5.00000000e-01)
28.18           	p               	-3.72083480e-01	(2.50000000e-02 9.75000000e-01 5.00000000e-01)	7.76409477e-01	(9.75000000e-01 9.75000000e-01 5.00000000e-01)
