# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
1002           	7.93318649e-04	1.06053645e+00	1.28318032e-01	6.49523346e-02	6.33656973e-02
1003           	1.40945593e-03	1.06024006e+00	1.31812665e-01	6.73157884e-02	6.44968766e-02
1004           	1.92002205e-03	1.06282618e+00	1.26497121e-01	6.51685825e-02	6.13285384e-02
1005           	2.29469240e-03	1.06626356e+00	1.12569189e-01	5.85792868e-02	5.39899020e-02
1006           	2.51483664e-03	1.06983847e+00	9.07581921e-02	4.78939327e-02	4.28642594e-02
1007           	2.56585998e-03	1.07284270e+00	6.21027168e-02	3.36172184e-02	2.84854984e-02
1008           	2.44006030e-03	1.07464842e+00	2.81785979e-02	1.65293592e-02	1.16492386e-02
1009           	2.13994854e-03	1.07588795e+00	-7.81004655e-03	-1.76507474e-03	-6.04497182e-03
1010           	1.68068084e-03	1.07453344e+00	-4.29950330e-02	-1.98168357e-02	-2.31781974e-02
1011           	1.09405228e-03	1.07095216e+00	-7.45943412e-02	-3.62031183e-02	-3.83912229e-02
1012           	4.25475197e-04	1.06603087e+00	-1.00529488e-01	-4.98392688e-02	-5.06902192e-02
1013           	-2.71592065e-04	1.06221153e+00	-1.19511401e-01	-6.00272924e-02	-5.94841083e-02
1014           	-9.42657200e-04	1.06033731e+00	-1.30033909e-01	-6.59596117e-02	-6.40742973e-02
1015           	-1.53797732e-03	1.06069830e+00	-1.31372479e-01	-6.72242170e-02	-6.41482624e-02
1016           	-2.01952013e-03	1.06368998e+00	-1.24062728e-01	-6.40508843e-02	-6.00118441e-02
1017           	-2.36016035e-03	1.06700323e+00	-1.08272292e-01	-5.64963062e-02	-5.17759854e-02
1018           	-2.54299767e-03	1.07056124e+00	-8.48924529e-02	-4.49892241e-02	-3.99032288e-02
1019           	-2.55440588e-03	1.07318851e+00	-5.47955433e-02	-2.99521776e-02	-2.48433658e-02
1020           	-2.38837784e-03	1.07508088e+00	-2.00692379e-02	-1.24229968e-02	-7.64624110e-03
1021           	-2.04994213e-03	1.07579408e+00	1.59975307e-02	5.94882323e-03	1.00487075e-02
1022           	-1.55788497e-03	1.07397947e+00	5.06695447e-02	2.37768874e-02	2.68926573e-02
1023           	-9.47799799e-04	1.06986944e+00	8.11166322e-02	3.96105163e-02	4.15061159e-02
1024           	-2.67699423e-04	1.06489754e+00	1.05533339e-01	5.24989699e-02	5.30343687e-02
1025           	4.28243577e-04	1.06153471e+00	1.22633659e-01	6.17450733e-02	6.08885862e-02
1026           	1.08540732e-03	1.06012068e+00	1.31054971e-01	6.66128926e-02	6.44420780e-02
1027           	1.65745676e-03	1.06114111e+00	1.30450043e-01	6.68824782e-02	6.35675647e-02
1028           	2.10891302e-03	1.06446676e+00	1.21190251e-01	6.27040386e-02	5.84862126e-02
1029           	2.41515563e-03	1.06783287e+00	1.03583787e-01	5.42070492e-02	4.93767379e-02
1030           	2.56022622e-03	1.07145758e+00	7.86205193e-02	4.18704859e-02	3.67500334e-02
1031           	2.53137719e-03	1.07368075e+00	4.71095757e-02	2.60861650e-02	2.10234106e-02
1032           	2.32497073e-03	1.07528012e+00	1.18358414e-02	8.24289145e-03	3.59294999e-03
1033           	1.94935125e-03	1.07528325e+00	-2.41004085e-02	-1.01008530e-02	-1.39995555e-02
1034           	1.42690180e-03	1.07320046e+00	-5.80114714e-02	-2.75788339e-02	-3.04326375e-02
1035           	7.96558784e-04	1.06891728e+00	-8.72192493e-02	-4.28130659e-02	-4.44061835e-02
1036           	1.08164310e-04	1.06411962e+00	-1.10081212e-01	-5.49324417e-02	-5.51487704e-02
1037           	-5.83213147e-04	1.06097543e+00	-1.25319147e-01	-6.32427865e-02	-6.20763602e-02
1038           	-1.22455778e-03	1.05994084e+00	-1.31706190e-01	-6.70776530e-02	-6.46285374e-02
1039           	-1.77207836e-03	1.06169220e+00	-1.29092311e-01	-6.63182336e-02	-6.27740769e-02
1040           	-2.19218366e-03	1.06519401e+00	-1.17861225e-01	-6.11227962e-02	-5.67384288e-02
1041           	-2.46282480e-03	1.06875715e+00	-9.84250502e-02	-5.16753499e-02	-4.67497003e-02
1042           	-2.56880531e-03	1.07227053e+00	-7.19213372e-02	-3.85294739e-02	-3.33918633e-02
1043           	-2.49957766e-03	1.07417229e+00	-3.93126399e-02	-2.21558976e-02	-1.71567423e-02
1044           	-2.25377026e-03	1.07555480e+00	-3.62167567e-03	-4.06460809e-03	4.42932423e-04
1045           	-1.84239139e-03	1.07490900e+00	3.20869915e-02	1.42011043e-02	1.78858871e-02
1046           	-1.29168669e-03	1.07232775e+00	6.51188931e-02	3.12677598e-02	3.38511332e-02
1047           	-6.43264865e-04	1.06776739e+00	9.29986072e-02	4.58560388e-02	4.71425685e-02
1048           	5.04920908e-05	1.06331792e+00	1.14266348e-01	5.71836660e-02	5.70826818e-02
1049           	7.34641771e-04	1.06061960e+00	1.27564477e-01	6.45168802e-02	6.30475967e-02
1050           	1.35819853e-03	1.06011583e+00	1.31846844e-01	6.72816207e-02	6.45652236e-02
1051           	1.87926432e-03	1.06247745e+00	1.27275206e-01	6.55168672e-02	6.17583386e-02
1052           	2.26664067e-03	1.06596874e+00	1.14074833e-01	5.93040572e-02	5.47707758e-02
1053           	2.50090549e-03	1.06952745e+00	9.29256439e-02	4.89637275e-02	4.39619165e-02
1054           	2.56737416e-03	1.07266218e+00	6.48928177e-02	3.50137830e-02	2.98790347e-02
1055           	2.45741713e-03	1.07450320e+00	3.12940650e-02	1.81044496e-02	1.31896154e-02
1056           	2.17230717e-03	1.07583048e+00	-4.64764941e-03	-1.51517531e-04	-4.49613188e-03
1057           	1.72596309e-03	1.07469890e+00	-4.00183464e-02	-1.82832101e-02	-2.17351363e-02
1058           	1.14883944e-03	1.07136247e+00	-7.20123260e-02	-3.48573235e-02	-3.71550024e-02
1059           	4.85432964e-04	1.06649821e+00	-9.85012196e-02	-4.87651769e-02	-4.97360428e-02
1060           	-2.11004664e-04	1.06245671e+00	-1.18133457e-01	-5.92777331e-02	-5.88557238e-02
1061           	-8.86022888e-04	1.06041285e+00	-1.29411517e-01	-6.55917812e-02	-6.38197354e-02
1062           	-1.48947933e-03	1.06053099e+00	-1.31569806e-01	-6.72743823e-02	-6.42954236e-02
1063           	-1.98228920e-03	1.06337233e+00	-1.25044807e-01	-6.45046927e-02	-6.05401143e-02
1064           	-2.33619905e-03	1.06664221e+00	-1.10000014e-01	-5.73362060e-02	-5.26638079e-02
1065           	-2.53356162e-03	1.07019718e+00	-8.71998721e-02	-4.61334977e-02	-4.10663744e-02
1066           	-2.56013392e-03	1.07305248e+00	-5.76221617e-02	-3.13712148e-02	-2.62509469e-02
1067           	-2.40935027e-03	1.07495991e+00	-2.31715734e-02	-1.39951370e-02	-9.17643641e-03
1068           	-2.08537553e-03	1.07590299e+00	1.28737911e-02	4.35152004e-03	8.52227109e-03
1069           	-1.60568766e-03	1.07418530e+00	4.77420154e-02	2.22653200e-02	2.54766953e-02
1070           	-1.00441843e-03	1.07022728e+00	7.86405508e-02	3.83158570e-02	4.03246939e-02
1071           	-3.28541741e-04	1.06529641e+00	1.03643827e-01	5.14933716e-02	5.21504551e-02
1072           	3.67947972e-04	1.06180532e+00	1.21445354e-01	6.10906248e-02	6.03547289e-02
1073           	1.03069385e-03	1.06022268e+00	1.30684095e-01	6.63727413e-02	6.43113536e-02
1074           	1.61189640e-03	1.06098482e+00	1.30847768e-01	6.70357805e-02	6.38119877e-02
1075           	2.07518355e-03	1.06419862e+00	1.22349833e-01	6.32500999e-02	5.90997328e-02
1076           	2.39478453e-03	1.06758216e+00	1.05414704e-01	5.51021365e-02	5.03125674e-02
1077           	2.55437310e-03	1.07114552e+00	8.10535294e-02	4.30811378e-02	3.79723916e-02
1078           	2.54088639e-03	1.07345823e+00	5.00506371e-02	2.75662049e-02	2.24844322e-02
1079           	2.34978510e-03	1.07514491e+00	1.49789545e-02	9.83926235e-03	5.13969214e-03
1080           	1.98824047e-03	1.07547585e+00	-2.10132177e-02	-8.51836837e-03	-1.24948493e-02
1081           	1.47726447e-03	1.07355987e+00	-5.52221996e-02	-2.61338353e-02	-2.90883642e-02
1082           	8.54516072e-04	1.06935643e+00	-8.49126411e-02	-4.16018045e-02	-4.33108366e-02
1083           	1.69190153e-04	1.06441101e+00	-1.08352918e-01	-5.40072688e-02	-5.43456491e-02
1084           	-5.24338851e-04	1.06114496e+00	-1.24340072e-01	-6.26943747e-02	-6.16456970e-02
1085           	-1.17201038e-03	1.05994968e+00	-1.31524856e-01	-6.69344383e-02	-6.45904176e-02
1086           	-1.72913031e-03	1.06145736e+00	-1.29654501e-01	-6.65563810e-02	-6.30981204e-02
1087           	-2.16129455e-03	1.06490787e+00	-1.19173376e-01	-6.17479828e-02	-5.74253937e-02
1088           	-2.44554338e-03	1.06839841e+00	-1.00418336e-01	-5.26547115e-02	-4.77636248e-02
1089           	-2.56643542e-03	1.07200838e+00	-7.45022805e-02	-3.98175756e-02	-3.46847048e-02
1090           	-2.51265609e-03	1.07396822e+00	-4.23198642e-02	-2.36725882e-02	-1.86472760e-02
1091           	-2.28194748e-03	1.07543336e+00	-6.76854236e-03	-5.66621866e-03	-1.10232370e-03
1092           	-1.88415991e-03	1.07503374e+00	2.90453239e-02	1.26385020e-02	1.64068219e-02
1093           	-1.34394431e-03	1.07268327e+00	6.24501932e-02	2.98811523e-02	3.25690409e-02
1094           	-7.02001816e-04	1.06822062e+00	9.08435677e-02	4.47197821e-02	4.61237857e-02
1095           	-9.66618690e-06	1.06362063e+00	1.12735171e-01	5.63579191e-02	5.63772514e-02
1096           	6.77433760e-04	1.06072469e+00	1.26754387e-01	6.40546275e-02	6.26997599e-02
1097           	1.30778719e-03	1.06003769e+00	1.31812990e-01	6.72142824e-02	6.45987080e-02
1098           	1.83898733e-03	1.06218643e+00	1.28010867e-01	6.58444206e-02	6.21664460e-02
1099           	2.23900981e-03	1.06571662e+00	1.15567915e-01	6.00229673e-02	5.55449476e-02
1100           	2.48724578e-03	1.06929089e+00	9.50461601e-02	5.00103258e-02	4.50358343e-02
1101           	2.56876026e-03	1.07252730e+00	6.75913088e-02	3.63644147e-02	3.12268941e-02
1102           	2.47418699e-03	1.07437442e+00	3.43292587e-02	1.96388163e-02	1.46904423e-02
1103           	2.20379143e-03	1.07571627e+00	-1.53343181e-03	1.43707552e-03	-2.97050733e-03
1104           	1.77050290e-03	1.07479125e+00	-3.70368920e-02	-1.67479431e-02	-2.02889489e-02
1105           	1.20313340e-03	1.07175187e+00	-6.94281043e-02	-3.35109188e-02	-3.59171856e-02
1106           	5.44943736e-04	1.06700122e+00	-9.64678307e-02	-4.76889716e-02	-4.87788591e-02
1107           	-1.50675577e-04	1.06278923e+00	-1.16713692e-01	-5.85075214e-02	-5.82061703e-02
1108           	-8.29363031e-04	1.06048961e+00	-1.28751484e-01	-6.52051050e-02	-6.35463789e-02
1109           	-1.44066578e-03	1.06034624e+00	-1.31730025e-01	-6.73056781e-02	-6.44243466e-02
1110           	-1.94444566e-03	1.06303240e+00	-1.25955985e-01	-6.49224383e-02	-6.10335470e-02
1111           	-2.31119982e-03	1.06639900e+00	-1.11614325e-01	-5.81183622e-02	-5.34959625e-02
1112           	-2.52265755e-03	1.07000354e+00	-8.94106137e-02	-4.72279644e-02	-4.21826493e-02
1113           	-2.56423931e-03	1.07298564e+00	-6.03786480e-02	-3.27535633e-02	-2.76250847e-02
1114           	-2.42873691e-03	1.07478653e+00	-2.62466989e-02	-1.55520864e-02	-1.06946125e-02
1115           	-2.11939998e-03	1.07588332e+00	9.75982162e-03	2.76051083e-03	6.99931079e-03
1116           	-1.65227165e-03	1.07440249e+00	4.48168623e-02	2.07561595e-02	2.40607028e-02
1117           	-1.06000640e-03	1.07069714e+00	7.61554233e-02	3.70177053e-02	3.91377181e-02
1118           	-3.88544931e-04	1.06576838e+00	1.01737302e-01	5.04801059e-02	5.12571958e-02
1119           	3.08413054e-04	1.06207768e+00	1.20272840e-01	6.04448330e-02	5.98280069e-02
1120           	9.76476500e-04	1.06029666e+00	1.30316168e-01	6.61345605e-02	6.41816075e-02
1121           	1.56654805e-03	1.06081063e+00	1.31198141e-01	6.71656184e-02	6.40325223e-02
1122           	2.04124350e-03	1.06388564e+00	1.23440500e-01	6.37614937e-02	5.96790067e-02
1123           	2.37389950e-03	1.06726019e+00	1.07194414e-01	5.59711063e-02	5.12233073e-02
1124           	2.54784208e-03	1.07082069e+00	8.34379815e-02	4.42668328e-02	3.91711487e-02
1125           	2.54972277e-03	1.07331012e+00	5.29923219e-02	2.90458837e-02	2.39464382e-02
1126           	2.37405039e-03	1.07510822e+00	1.81195312e-02	1.14338160e-02	6.68571523e-03
1127           	2.02665823e-03	1.07568613e+00	-1.79284627e-02	-6.93757312e-03	-1.09908896e-02
1128           	1.52723885e-03	1.07384698e+00	-5.24274488e-02	-2.46864856e-02	-2.77409633e-02
1129           	9.12189617e-04	1.06969632e+00	-8.25871720e-02	-4.03813964e-02	-4.22057756e-02
1130           	2.29964483e-04	1.06472270e+00	-1.06635115e-01	-5.30875928e-02	-5.35475218e-02
1131           	-4.65307996e-04	1.06140254e+00	-1.23332398e-01	-6.21315068e-02	-6.12008908e-02
1132           	-1.11901416e-03	1.06006062e+00	-1.31275279e-01	-6.67566538e-02	-6.45186254e-02
1133           	-1.68543079e-03	1.06126621e+00	-1.30167378e-01	-6.67691195e-02	-6.33982580e-02
1134           	-2.12948631e-03	1.06464842e+00	-1.20431781e-01	-6.23453770e-02	-5.80864044e-02
1135           	-2.42732610e-03	1.06803927e+00	-1.02399976e-01	-5.36273143e-02	-4.87726622e-02
1136           	-2.56326382e-03	1.07166140e+00	-7.70828069e-02	-4.11046673e-02	-3.59781396e-02
1137           	-2.52491607e-03	1.07380262e+00	-4.52854989e-02	-2.51676655e-02	-2.01178334e-02
1138           	-2.30908274e-03	1.07537989e+00	-9.88189081e-03	-7.25002814e-03	-2.63186267e-03
1139           	-1.92485737e-03	1.07520058e+00	2.60013427e-02	1.10758140e-02	1.49255287e-02
1140           	-1.39548225e-03	1.07301581e+00	5.97239702e-02	2.84665028e-02	3.12574674e-02
1141           	-7.60582426e-04	1.06865303e+00	8.86292764e-02	4.35540558e-02	4.50752206e-02
1142           	-7.04632608e-05	1.06392816e+00	1.11126840e-01	5.54929569e-02	5.56338835e-02
1143           	6.19385384e-04	1.06087763e+00	1.25890534e-01	6.35646524e-02	6.23258816e-02
1144           	1.25658034e-03	1.05999148e+00	1.31771409e-01	6.71422850e-02	6.46291243e-02
1145           	1.79801326e-03	1.06188452e+00	1.28716765e-01	6.61563957e-02	6.25603692e-02
1146           	2.21066317e-03	1.06538450e+00	1.17032163e-01	6.07267448e-02	5.63054185e-02
1147           	2.47287773e-03	1.06896312e+00	9.71700432e-02	5.10578993e-02	4.61121439e-02
1148           	2.56957588e-03	1.07239417e+00	7.03016618e-02	3.77204068e-02	3.25812550e-02
1149           	2.49072056e-03	1.07428135e+00	3.74380828e-02	2.12097619e-02	1.62283208e-02
1150           	2.23553414e-03	1.07563321e+00	1.67052536e-03	3.07079682e-03	-1.40027145e-03
1151           	1.81574175e-03	1.07485993e+00	-3.39705225e-02	-1.51695195e-02	-1.88010030e-02
1152           	1.25857594e-03	1.07210591e+00	-6.67664778e-02	-3.21246630e-02	-3.46418149e-02
1153           	6.06283585e-04	1.06747936e+00	-9.43298961e-02	-4.65586645e-02	-4.77712316e-02
1154           	-8.82722023e-05	1.06311617e+00	-1.15205560e-01	-5.76910521e-02	-5.75145077e-02
1155           	-7.70425080e-04	1.06056758e+00	-1.28033673e-01	-6.47872615e-02	-6.32464113e-02
1156           	-1.38949522e-03	1.06018818e+00	-1.31835628e-01	-6.73073092e-02	-6.45283188e-02
1157           	-1.90419667e-03	1.06269419e+00	-1.26810989e-01	-6.53096912e-02	-6.15012978e-02
1158           	-2.28384077e-03	1.06616491e+00	-1.13161910e-01	-5.88647956e-02	-5.42971140e-02
1159           	-2.50949623e-03	1.06973116e+00	-9.16046466e-02	-4.83118195e-02	-4.32928271e-02
1160           	-2.56656970e-03	1.07276499e+00	-6.31995632e-02	-3.41663513e-02	-2.90332119e-02
1161           	-2.44704236e-03	1.07456423e+00	-2.94134828e-02	-1.71537837e-02	-1.22596990e-02
1162           	-2.15288766e-03	1.07586956e+00	6.56078872e-03	1.12750670e-03	5.43328202e-03
1163           	-1.69865982e-03	1.07461580e+00	4.18367039e-02	1.92196921e-02	2.26170118e-02
1164           	-1.11562783e-03	1.07112318e+00	7.35977148e-02	3.56832296e-02	3.79144852e-02
1165           	-4.49022118e-04	1.06620220e+00	9.97423312e-02	4.94221435e-02	5.03201877e-02
1166           	2.47859402e-04	1.06228819e+00	1.18979673e-01	5.97376960e-02	5.92419772e-02
1167           	9.20533445e-04	1.06037033e+00	1.29801009e-01	6.58210378e-02	6.39799710e-02
1168           	1.51908718e-03	1.06063688e+00	1.31461321e-01	6.72497476e-02	6.42115733e-02
1169           	2.00512056e-03	1.06357417e+00	1.24468461e-01	6.42393511e-02	6.02291100e-02
1170           	2.35107149e-03	1.06683804e+00	1.08975396e-01	5.68387696e-02	5.21366266e-02
1171           	2.53969571e-03	1.07037827e+00	8.58196844e-02	4.54495379e-02	4.03701465e-02
1172           	2.55707181e-03	1.07311935e+00	5.59163384e-02	3.05152410e-02	2.54010974e-02
1173           	2.39698570e-03	1.07505561e+00	2.12892980e-02	1.30416347e-02	8.24766330e-03
1174           	2.06419248e-03	1.07585041e+00	-1.47623645e-02	-5.31698978e-03	-9.44537475e-03
1175           	1.57699509e-03	1.07405197e+00	-4.95121606e-02	-2.31790852e-02	-2.63330754e-02
1176           	9.70349168e-04	1.06997347e+00	-8.01424798e-02	-3.91008907e-02	-4.10415891e-02
1177           	2.91826292e-04	1.06501897e+00	-1.04804883e-01	-5.21106155e-02	-5.26942680e-02
1178           	-4.04451392e-04	1.06162467e+00	-1.22181151e-01	-6.14950267e-02	-6.06861239e-02
1179           	-1.06386642e-03	1.06016369e+00	-1.30916776e-01	-6.65222544e-02	-6.43945216e-02
1180           	-1.63952126e-03	1.06108144e+00	-1.30608282e-01	-6.69436620e-02	-6.36646195e-02
1181           	-2.09561331e-03	1.06435653e+00	-1.21649238e-01	-6.29202322e-02	-5.87290056e-02
1182           	-2.40712265e-03	1.06772617e+00	-1.04315055e-01	-5.45646500e-02	-4.97504047e-02
1183           	-2.55795007e-03	1.07133188e+00	-7.95886283e-02	-4.23522642e-02	-3.72363641e-02
1184           	-2.53520167e-03	1.07359075e+00	-4.82756121e-02	-2.66730077e-02	-2.16026044e-02
1185           	-2.33490400e-03	1.07520153e+00	-1.30884410e-02	-8.87912452e-03	-4.20931652e-03
1186           	-1.96490253e-03	1.07533496e+00	2.28759675e-02	9.47308122e-03	1.34028863e-02
1187           	-1.44698171e-03	1.07333670e+00	5.69112840e-02	2.70086603e-02	2.99026237e-02
1188           	-8.19604856e-04	1.06910399e+00	8.63123150e-02	4.23365527e-02	4.39757624e-02
1189           	-1.32401016e-04	1.06423926e+00	1.09395587e-01	5.45653925e-02	5.48301945e-02
1190           	5.59838332e-04	1.06103235e+00	1.24932103e-01	6.30258898e-02	6.19062131e-02
1191           	1.20371842e-03	1.05992274e+00	1.31639296e-01	6.70233663e-02	6.46159295e-02
1192           	1.75507263e-03	1.06158735e+00	1.29319179e-01	6.64146623e-02	6.29045170e-02
1193           	2.17998242e-03	1.06507605e+00	1.18390398e-01	6.13751816e-02	5.70152168e-02
1194           	2.45604910e-03	1.06861800e+00	9.92206415e-02	5.20663698e-02	4.71542717e-02
1195           	2.56794321e-03	1.07217294e+00	7.29488228e-02	3.90423546e-02	3.39064682e-02
1196           	2.50483592e-03	1.07408009e+00	4.05089280e-02	2.27592999e-02	1.77496281e-02
1197           	2.26500102e-03	1.07549307e+00	4.86876565e-03	4.69938384e-03	1.69381811e-04
1198           	1.85897827e-03	1.07495075e+00	-3.08828889e-02	-1.35824662e-02	-1.73004227e-02
1199           	1.31240227e-03	1.07247532e+00	-6.40618176e-02	-3.07185065e-02	-3.33433110e-02
1200           	6.66474463e-04	1.06795415e+00	-9.21439930e-02	-4.54055221e-02	-4.67384710e-02
1201           	-2.67532807e-05	1.06344002e+00	-1.13664082e-01	-5.68587943e-02	-5.68052877e-02
1202           	-7.12111675e-04	1.06065199e+00	-1.27252049e-01	-6.43381360e-02	-6.29139127e-02
1203           	-1.33840226e-03	1.06008475e+00	-1.31840021e-01	-6.72584127e-02	-6.45816081e-02
1204           	-1.86345941e-03	1.06237486e+00	-1.27560965e-01	-6.56439421e-02	-6.19170232e-02
1205           	-2.25577841e-03	1.06586748e+00	-1.14657271e-01	-5.95844139e-02	-5.50728571e-02
1206           	-2.49555616e-03	1.06940609e+00	-9.37653013e-02	-4.93782068e-02	-4.43870945e-02
1207           	-2.56801737e-03	1.07258507e+00	-6.59648619e-02	-3.55504483e-02	-3.04144136e-02
1208           	-2.46414387e-03	1.07445281e+00	-3.24856633e-02	-1.87069755e-02	-1.37786878e-02
1209           	-2.18480283e-03	1.07579519e+00	3.42862418e-03	-4.70490741e-04	3.89911492e-03
1210           	-1.74355565e-03	1.07474782e+00	3.88543888e-02	1.76836387e-02	2.11707500e-02
1211           	-1.17023574e-03	1.07151223e+00	7.10001300e-02	3.43298293e-02	3.66703007e-02
1212           	-5.08864974e-04	1.06668046e+00	9.77084707e-02	4.83453704e-02	4.93631003e-02
1213           	1.87253368e-04	1.06257860e+00	1.17579192e-01	5.89768492e-02	5.86023425e-02
1214           	8.63716104e-04	1.06043990e+00	1.29152029e-01	6.54397304e-02	6.37122982e-02
1215           	1.47025363e-03	1.06046351e+00	1.31633890e-01	6.72871987e-02	6.43466914e-02
1216           	1.96741692e-03	1.06325033e+00	1.25412681e-01	6.46737574e-02	6.07389236e-02
1217           	2.32643847e-03	1.06654744e+00	1.10649076e-01	5.76509765e-02	5.29980996e-02
1218           	2.52940032e-03	1.07011134e+00	8.80785133e-02	4.65686570e-02	4.15098563e-02
1219           	2.56186853e-03	1.07304106e+00	5.87084658e-02	3.19161014e-02	2.67923644e-02
1220           	2.41707570e-03	1.07490437e+00	2.43860725e-02	1.46101120e-02	9.77596057e-03
1221           	2.09886724e-03	1.07590364e+00	-1.16430877e-02	-3.72267662e-03	-7.92041110e-03
1222           	1.62410938e-03	1.07425852e+00	-4.65903040e-02	-2.16710426e-02	-2.49192614e-02
1223           	1.02632441e-03	1.07039844e+00	-7.76728337e-02	-3.78100924e-02	-3.98627412e-02
1224           	3.52083038e-04	1.06548408e+00	-1.02906986e-01	-5.11014097e-02	-5.18055758e-02
1225           	-3.44646313e-04	1.06192388e+00	-1.20989418e-01	-6.08393554e-02	-6.01500628e-02
1226           	-1.00947516e-03	1.06026425e+00	-1.30541483e-01	-6.62802165e-02	-6.42612662e-02
1227           	-1.59416411e-03	1.06093448e+00	-1.30991676e-01	-6.70900021e-02	-6.39016739e-02
1228           	-2.06197612e-03	1.06408097e+00	-1.22790461e-01	-6.34572067e-02	-5.93332544e-02
1229           	-2.38676928e-03	1.06746935e+00	-1.06126091e-01	-5.54498147e-02	-5.06762762e-02
1230           	-2.55206500e-03	1.07101234e+00	-8.20056472e-02	-4.35548886e-02	-3.84507586e-02
1231           	-2.54466934e-03	1.07338494e+00	-5.12137146e-02	-2.81515266e-02	-2.30621879e-02
1232           	-2.35961283e-03	1.07513133e+00	-1.62114799e-02	-1.04653528e-02	-5.74612713e-03
1233           	-2.00358283e-03	1.07557784e+00	1.98022559e-02	7.89754511e-03	1.19047108e-02
1234           	-1.49712201e-03	1.07369443e+00	5.41265971e-02	2.55661766e-02	2.85604206e-02
1235           	-8.77392206e-04	1.06949229e+00	8.40008773e-02	4.11230465e-02	4.28778309e-02
1236           	-1.93293280e-04	1.06452077e+00	1.07678861e-01	5.36461371e-02	5.40327237e-02
1237           	5.00981641e-04	1.06124054e+00	1.23953331e-01	6.24776473e-02	6.14756841e-02
1238           	1.15109210e-03	1.05999776e+00	1.31443258e-01	6.68727212e-02	6.45705370e-02
1239           	1.71195916e-03	1.06139432e+00	1.29872393e-01	6.66481556e-02	6.32242372e-02
1240           	2.14886249e-03	1.06480790e+00	1.19682181e-01	6.19899528e-02	5.76922278e-02
1241           	2.43849957e-03	1.06824958e+00	1.01212806e-01	5.30449024e-02	4.81679033e-02
1242           	2.56536992e-03	1.07187078e+00	7.55382795e-02	4.03345097e-02	3.52037698e-02
1243           	2.51773349e-03	1.07390052e+00	4.35089825e-02	2.42722247e-02	1.92367578e-02
1244           	2.29293339e-03	1.07541153e+00	8.01052052e-03	6.29819365e-03	1.71232687e-03
1245           	1.90048650e-03	1.07509754e+00	-2.78393456e-02	-1.20191863e-02	-1.58201593e-02
1246           	1.36446842e-03	1.07281608e+00	-6.13755068e-02	-2.93232850e-02	-3.20522218e-02
1247           	7.25237544e-04	1.06839169e+00	-8.99742460e-02	-4.42618855e-02	-4.57123605e-02
1248           	3.36215771e-05	1.06373831e+00	-1.12113815e-01	-5.60232859e-02	-5.60905290e-02
1249           	-6.54643546e-04	1.06078563e+00	-1.26428495e-01	-6.38688912e-02	-6.25596041e-02
1250           	-1.28773667e-03	1.06002668e+00	-1.31811186e-01	-6.71933299e-02	-6.46178565e-02
1251           	-1.82305207e-03	1.06205450e+00	-1.28313272e-01	-6.59796883e-02	-6.23335841e-02
1252           	-2.22815091e-03	1.06558077e+00	-1.16166453e-01	-6.03113776e-02	-5.58550757e-02
1253           	-2.48191873e-03	1.06917472e+00	-9.58926936e-02	-5.04282655e-02	-4.54644281e-02
1254           	-2.56939366e-03	1.07249068e+00	-6.86661885e-02	-3.69024879e-02	-3.17637006e-02
1255           	-2.48102933e-03	1.07433058e+00	-3.55684302e-02	-2.02652444e-02	-1.53031858e-02
1256           	-2.21670909e-03	1.07566671e+00	2.50479017e-04	-2.09146958e-03	2.34194860e-03
1257           	-1.78884055e-03	1.07480497e+00	3.58091339e-02	1.61157264e-02	1.96934075e-02
1258           	-1.22551982e-03	1.07189562e+00	6.83733187e-02	3.29611395e-02	3.54121792e-02
1259           	-5.69568267e-04	1.06719938e+00	9.56271160e-02	4.72439897e-02	4.83831263e-02
1260           	1.25693194e-04	1.06291868e+00	1.16117876e-01	5.81846314e-02	5.79332450e-02
1261           	8.05812238e-04	1.06051754e+00	1.28470686e-01	6.50411552e-02	6.34295307e-02
1262           	1.42030939e-03	1.06026635e+00	1.31789681e-01	6.73151496e-02	6.44745309e-02
1263           	1.92855430e-03	1.06289115e+00	1.26314774e-01	6.50859411e-02	6.12288325e-02
1264           	2.30049484e-03	1.06630788e+00	1.12243088e-01	5.84220390e-02	5.38210493e-02
1265           	2.51763441e-03	1.06989973e+00	9.02941145e-02	4.76646917e-02	4.26294228e-02
1266           	2.56538045e-03	1.07289357e+00	6.15060573e-02	3.33184091e-02	2.81876482e-02
1267           	2.43620498e-03	1.07469613e+00	2.75085759e-02	1.61904929e-02	1.13180830e-02
1268           	2.13289505e-03	1.07588065e+00	-8.48387211e-03	-2.10904101e-03	-6.37483111e-03
1269           	1.67092120e-03	1.07448421e+00	-4.36221471e-02	-2.01401524e-02	-2.34819948e-02
1270           	1.08235827e-03	1.07086205e+00	-7.51318137e-02	-3.64835486e-02	-3.86482651e-02
1271           	4.12762387e-04	1.06594173e+00	-1.00949514e-01	-5.00619946e-02	-5.08875193e-02
