# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
0.095           	p               	1.00000000e-01	(9.98500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(3.05000000e-02 5.00000000e-01 5.00000000e-01)
0.095           	T               	2.47956063e-03	(5.11500000e-01 5.00000000e-01 5.00000000e-01)	3.95204007e-03	(6.22500000e-01 5.00000000e-01 5.00000000e-01)
0.096           	U               	(-2.47360812e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.47360812e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.096           	p               	1.00000000e-01	(9.99500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(6.75000000e-02 5.00000000e-01 5.00000000e-01)
0.096           	T               	2.47952483e-03	(5.12500000e-01 5.00000000e-01 5.00000000e-01)	3.95207431e-03	(6.22500000e-01 5.00000000e-01 5.00000000e-01)
0.097           	U               	(-2.47360812e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.47360812e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.097           	p               	1.00000000e-01	(9.98500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(6.85000000e-02 5.00000000e-01 5.00000000e-01)
0.097           	T               	2.47947949e-03	(5.12500000e-01 5.00000000e-01 5.00000000e-01)	3.95206580e-03	(6.23500000e-01 5.00000000e-01 5.00000000e-01)
0.098           	U               	(-2.47360812e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.47360812e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.098           	p               	1.00000000e-01	(9.99500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(6.95000000e-02 5.00000000e-01 5.00000000e-01)
0.098           	T               	2.47945026e-03	(5.12500000e-01 5.00000000e-01 5.00000000e-01)	3.95206171e-03	(6.24500000e-01 5.00000000e-01 5.00000000e-01)
0.099           	U               	(-2.47360895e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.47360895e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.099           	p               	1.00000000e-01	(9.99500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(7.15000000e-02 5.00000000e-01 5.00000000e-01)
0.099           	T               	2.47942505e-03	(5.12500000e-01 5.00000000e-01 5.00000000e-01)	3.95203787e-03	(6.25500000e-01 5.00000000e-01 5.00000000e-01)
0.1             	U               	(-2.47360895e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)	(-2.47360895e-21 0.00000000e+00 0.00000000e+00)	(5.00000000e-04 5.00000000e-01 5.00000000e-01)
0.1             	p               	1.00000000e-01	(9.99500000e-01 5.00000000e-01 5.00000000e-01)	1.00000000e+00	(7.25000000e-02 5.00000000e-01 5.00000000e-01)
0.1             	T               	2.47939398e-03	(5.12500000e-01 5.00000000e-01 5.00000000e-01)	3.95202584e-03	(6.27500000e-01 5.00000000e-01 5.00000000e-01)
