# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
132            	U              	(2.19231063e-03 -7.54612683e-04 -5.44494073e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.18539738e+00 2.18408987e-01 1.51547649e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
133            	p              	-5.61705420e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.77482066e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
133            	U              	(2.16458295e-03 -7.33382259e-04 -5.42570106e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.18505772e+00 2.19013337e-01 1.51291806e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
134            	p              	-5.60307266e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.77534033e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
134            	U              	(-4.84637660e-04 -1.21968014e-02 -5.44089718e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.18470017e+00 2.19584218e-01 1.51038145e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
135            	p              	-5.58916167e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.77586316e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
135            	U              	(-4.31242595e-04 -1.21937639e-02 -5.45742488e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.18432574e+00 2.20122223e-01 1.50787052e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
136            	p              	-5.57533491e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.77638891e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
136            	U              	(-3.83155192e-04 -1.21984394e-02 -5.47375898e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.18393546e+00 2.20627959e-01 1.50538910e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
137            	p              	-5.56160449e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.77691773e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
137            	U              	(-3.40251696e-04 -1.22105000e-02 -5.48986868e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.18353034e+00 2.21102047e-01 1.50293799e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
138            	p              	-5.54798132e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.77744987e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
138            	U              	(-3.02406476e-04 -1.22296205e-02 -5.50572857e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.18311136e+00 2.21545135e-01 1.50051692e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
139            	p              	-5.53447567e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.77798550e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
139            	U              	(-2.69494618e-04 -1.22554802e-02 -5.52131236e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.18267950e+00 2.21957889e-01 1.49812969e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
140            	p              	-5.52109826e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.77852421e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
140            	U              	(-2.41384454e-04 -1.22877630e-02 -5.53659280e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.18223574e+00 2.22340968e-01 1.49578110e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
141            	p              	-5.50785979e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.77906539e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
141            	U              	(-2.17942103e-04 -1.23261520e-02 -5.55154322e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.18178102e+00 2.22695034e-01 1.49347453e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
142            	p              	-5.49476947e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.77960901e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
142            	U              	(-1.99031100e-04 -1.23703309e-02 -5.56613994e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.18131629e+00 2.23020757e-01 1.49121114e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
143            	p              	-5.48183526e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78015542e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
143            	U              	(-1.84512519e-04 -1.24199869e-02 -5.58036226e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.19274970e+00 1.71316379e-01 1.21620742e-19)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
144            	p              	-5.46906457e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78070477e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
144            	U              	(-1.74245901e-04 -1.24748115e-02 -5.59419270e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.19229514e+00 1.71840742e-01 1.21467367e-19)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
145            	p              	-5.45646474e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78125704e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
145            	U              	(-1.68089911e-04 -1.25345010e-02 -5.60761476e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.19183424e+00 1.72333730e-01 1.21318427e-19)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
146            	p              	-5.44404307e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78181204e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
146            	U              	(-1.65902161e-04 -1.25987561e-02 -5.62061182e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.19136768e+00 1.72795941e-01 1.21173860e-19)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
147            	p              	-5.43181020e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78236639e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
147            	U              	(-1.67538667e-04 -1.26672799e-02 -5.63316647e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.19089615e+00 1.73227993e-01 1.21033646e-19)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
148            	p              	-5.41976229e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78292822e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
148            	U              	(-1.72854240e-04 -1.27397803e-02 -5.64527133e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.19042034e+00 1.73630522e-01 1.20897669e-19)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
149            	p              	-5.40790730e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78349524e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
149            	U              	(-1.81703739e-04 -1.28159748e-02 -5.65691414e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17785690e+00 2.24566503e-01 1.47663468e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
150            	p              	-5.39625368e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78406422e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
150            	U              	(-1.93941659e-04 -1.28955846e-02 -5.66808344e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17734317e+00 2.24691112e-01 1.47474346e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
151            	p              	-5.38480659e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78463445e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
151            	U              	(-2.09422778e-04 -1.29783348e-02 -5.67877054e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17682690e+00 2.24793869e-01 1.47290200e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
152            	p              	-5.37356811e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78520787e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
152            	U              	(-2.28001975e-04 -1.30639556e-02 -5.68896711e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17630878e+00 2.24875516e-01 1.47111072e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
153            	p              	-5.36253933e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78578677e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
153            	U              	(-2.49533666e-04 -1.31521840e-02 -5.69866756e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17578953e+00 2.24936787e-01 1.46936936e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
154            	p              	-5.35172231e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78637190e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
154            	U              	(-2.73872835e-04 -1.32427638e-02 -5.70786809e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17526980e+00 2.24978425e-01 1.46767672e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
155            	p              	-5.34112052e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78696257e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
155            	U              	(-3.00875822e-04 -1.33354460e-02 -5.71656556e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17475023e+00 2.25001171e-01 1.46603288e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
156            	p              	-5.33073737e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78755832e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
156            	U              	(-3.30400505e-04 -1.34299875e-02 -5.72475693e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17423145e+00 2.25005765e-01 1.46443873e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
157            	p              	-5.32057516e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78815871e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
157            	U              	(-3.62306004e-04 -1.35261508e-02 -5.73244045e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17371407e+00 2.24992935e-01 1.46289392e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
158            	p              	-5.31063205e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78876618e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
158            	U              	(-3.96452172e-04 -1.36237058e-02 -5.73961588e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17319864e+00 2.24963411e-01 1.46139757e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
159            	p              	-5.30090791e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.78938196e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
159            	U              	(-4.32700097e-04 -1.37224294e-02 -5.74628339e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17268572e+00 2.24917920e-01 1.45994878e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
160            	p              	-5.29140462e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.79000574e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
160            	U              	(-4.70912479e-04 -1.38221051e-02 -5.75244402e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17217581e+00 2.24857187e-01 1.45854724e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
161            	p              	-5.28212411e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.79063686e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
161            	U              	(-5.10954122e-04 -1.39225223e-02 -5.75809989e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17166943e+00 2.24781923e-01 1.45719281e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
162            	p              	-5.27306642e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.79127562e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
162            	U              	(-5.52692191e-04 -1.40234772e-02 -5.76325500e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17116704e+00 2.24692836e-01 1.45588504e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
163            	p              	-5.26422999e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.79192320e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
163            	U              	(-5.95996221e-04 -1.41247739e-02 -5.76791372e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17066911e+00 2.24590624e-01 1.45462320e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
164            	p              	-5.25968819e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.79258052e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
164            	U              	(-6.40737759e-04 -1.42262239e-02 -5.77208041e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.17017605e+00 2.24475981e-01 1.45340618e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
165            	p              	-5.26055105e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.79324790e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
165            	U              	(-6.86789349e-04 -1.43276448e-02 -5.77576028e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.16968829e+00 2.24349598e-01 1.45223403e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
166            	p              	-5.26128600e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.79392528e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
166            	U              	(-7.34024837e-04 -1.44288600e-02 -5.77895980e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.16920620e+00 2.24212157e-01 1.45110687e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
167            	p              	-5.26189179e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.79461254e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
167            	U              	(-7.82324470e-04 -1.45297026e-02 -5.78168602e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.16873016e+00 2.24064326e-01 1.45002445e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
168            	p              	-5.26236723e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.79530978e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
168            	U              	(-8.31571432e-04 -1.46300117e-02 -5.78394626e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.16826051e+00 2.23906760e-01 1.44898564e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
169            	p              	-5.26271134e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.79601731e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
169            	U              	(-8.81651100e-04 -1.47296330e-02 -5.78574820e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.16779758e+00 2.23740107e-01 1.44798878e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
170            	p              	-5.26292376e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.79673504e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
170            	U              	(-9.32451078e-04 -1.48284194e-02 -5.78709969e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.16734164e+00 2.23565007e-01 1.44703222e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
171            	p              	-5.26300417e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.79746335e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
171            	U              	(-9.83861432e-04 -1.49262301e-02 -5.78800966e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.16689299e+00 2.23382091e-01 1.44611484e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
172            	p              	-5.26295272e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.79820210e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
172            	U              	(-1.03577519e-03 -1.50229314e-02 -5.78848712e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.16645187e+00 2.23191979e-01 1.44523577e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
173            	p              	-5.26276981e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.79895114e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
173            	U              	(-1.08808861e-03 -1.51183960e-02 -5.78854207e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.16601853e+00 2.22995277e-01 1.44439428e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
174            	p              	-5.26245615e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.79971034e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
174            	U              	(-1.14070136e-03 -1.52125035e-02 -5.78818501e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.16559319e+00 2.22792578e-01 1.44358953e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
175            	p              	-5.26201289e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.80047946e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
175            	U              	(-1.19351636e-03 -1.53051403e-02 -5.78742660e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.16517604e+00 2.22584465e-01 1.44282064e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
176            	p              	-5.26144153e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.80125808e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
176            	U              	(-1.24643965e-03 -1.53961996e-02 -5.78627764e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.16476729e+00 2.22371505e-01 1.44208666e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
177            	p              	-5.26074440e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.80204513e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
177            	U              	(-1.29938043e-03 -1.54855809e-02 -5.78474914e-20)	(1.02819339e+00 -5.75773652e-01 -2.16706732e-17)	(1.16436708e+00 2.22154256e-01 1.44138670e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
178            	p              	-5.25992351e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.80284000e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
178            	U              	(-2.73176444e-03 -1.34925136e-03 -9.99532680e-20)	(2.79283550e+00 1.09976269e-01 -1.02317444e-17)	(1.16397558e+00 2.21933261e-01 1.44071988e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
179            	p              	-5.25898046e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.80364268e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
179            	U              	(-2.72126578e-03 -1.60744449e-03 -9.98544839e-20)	(2.79283550e+00 1.09976269e-01 -1.02317444e-17)	(1.16359293e+00 2.21709049e-01 1.44008534e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
180            	p              	-5.25791711e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.80445316e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
180            	U              	(-2.70887833e-03 -1.86330166e-03 -9.97583718e-20)	(2.79283550e+00 1.09976269e-01 -1.02317444e-17)	(1.16321923e+00 2.21482137e-01 1.43948220e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
181            	p              	-5.25673589e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.80527096e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
181            	U              	(-2.69470750e-03 -2.11649945e-03 -9.96648559e-20)	(2.79283550e+00 1.09976269e-01 -1.02317444e-17)	(1.16285460e+00 2.21253027e-01 1.43890954e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
182            	p              	-5.25543986e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.80609517e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
182            	U              	(-2.67885189e-03 -2.36673322e-03 -9.95738464e-20)	(2.79283550e+00 1.09976269e-01 -1.02317444e-17)	(1.16249913e+00 2.21022207e-01 1.43836648e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
183            	p              	-5.25403175e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.80692534e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
183            	U              	(-2.66140307e-03 -2.61371499e-03 -9.94852604e-20)	(2.79283550e+00 1.09976269e-01 -1.02317444e-17)	(1.16215289e+00 2.20790151e-01 1.43785215e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
184            	p              	-5.25251433e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.80776100e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
184            	U              	(-2.64244729e-03 -2.85717229e-03 -9.93990350e-20)	(2.79283550e+00 1.09976269e-01 -1.02317444e-17)	(1.16181594e+00 2.20557319e-01 1.43736571e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
185            	p              	-5.25089096e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.80860113e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
185            	U              	(-2.22694069e-02 -1.53665032e-03 -7.99365830e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.16148834e+00 2.20324156e-01 1.43690637e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
186            	p              	-5.24916511e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.80944483e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
186            	U              	(-2.22322515e-02 -1.77661077e-03 -7.98924954e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.16117012e+00 2.20091092e-01 1.43647330e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
187            	p              	-5.24734030e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.81029149e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
187            	U              	(-2.21946131e-02 -2.01122726e-03 -7.98503821e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.16086131e+00 2.19858544e-01 1.43606574e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
188            	p              	-5.24541998e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.81114055e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
188            	U              	(-2.21565355e-02 -2.24033542e-03 -7.98101552e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.16056191e+00 2.19626912e-01 1.43568288e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
189            	p              	-5.24340763e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.81199136e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
189            	U              	(-2.21180585e-02 -2.46378480e-03 -7.97717174e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.16027193e+00 2.19396582e-01 1.43532394e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
190            	p              	-5.24130702e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.81284313e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
190            	U              	(-2.20792208e-02 -2.68143752e-03 -7.97349872e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15999135e+00 2.19167923e-01 1.43498797e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
191            	p              	-5.23912137e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.81370635e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
191            	U              	(-2.20400615e-02 -2.89317066e-03 -7.96998997e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15972017e+00 2.18941301e-01 1.43467497e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
192            	p              	-5.23685448e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.81515413e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
192            	U              	(-2.20006193e-02 -3.09887747e-03 -7.96664048e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15945835e+00 2.18717047e-01 1.43438377e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
193            	p              	-5.23451029e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.81658093e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
193            	U              	(-2.19609326e-02 -3.29846518e-03 -7.96344571e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15920585e+00 2.18495488e-01 1.43411343e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
194            	p              	-5.23209250e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.81798607e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
194            	U              	(-2.19210386e-02 -3.49185392e-03 -7.96040020e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15896262e+00 2.18276939e-01 1.43386327e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
195            	p              	-5.22960465e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.81936895e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
195            	U              	(-2.18809733e-02 -3.67897136e-03 -7.95750173e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15872862e+00 2.18061697e-01 1.43363282e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
196            	p              	-5.22705015e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.82072895e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
196            	U              	(-2.18407708e-02 -3.85974916e-03 -7.95474758e-20)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.15850376e+00 2.17850051e-01 1.43342204e-19)	(1.15329171e-01 2.92862646e+00 -1.96469762e-17)
197            	p              	-5.22443310e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.82206551e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
