# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
112.65         	-1.09732213e-02	1.44358607e+00	7.35457647e-01	3.56755602e-01	3.78702045e-01
112.7          	-1.07320831e-02	1.44636027e+00	7.42681581e-01	3.60608708e-01	3.82072874e-01
112.75         	-1.04796350e-02	1.44940388e+00	7.49255139e-01	3.64147935e-01	3.85107205e-01
112.8          	-1.02160373e-02	1.45231279e+00	7.55516755e-01	3.67542340e-01	3.87974415e-01
112.85         	-9.94172917e-03	1.45507850e+00	7.60267196e-01	3.70191869e-01	3.90075327e-01
112.9          	-9.65718121e-03	1.45712619e+00	7.64782762e-01	3.72734200e-01	3.92048562e-01
112.95         	-9.36281783e-03	1.46003239e+00	7.69114623e-01	3.75194494e-01	3.93920129e-01
113            	-9.05909720e-03	1.46270246e+00	7.71652867e-01	3.76767336e-01	3.94885530e-01
113.05         	-8.74622550e-03	1.46469209e+00	7.73670118e-01	3.78088834e-01	3.95581285e-01
113.1          	-8.42445586e-03	1.46666041e+00	7.75033632e-01	3.79092360e-01	3.95941272e-01
113.15         	-8.09418835e-03	1.46822045e+00	7.75349480e-01	3.79580552e-01	3.95768929e-01
113.2          	-7.75572606e-03	1.47024194e+00	7.75822933e-01	3.80155741e-01	3.95667193e-01
113.25         	-7.40957413e-03	1.47168076e+00	7.74737096e-01	3.79958974e-01	3.94778122e-01
113.3          	-7.05609227e-03	1.47304432e+00	7.73218553e-01	3.79553184e-01	3.93665369e-01
113.35         	-6.69580475e-03	1.47440701e+00	7.70933604e-01	3.78770997e-01	3.92162607e-01
113.4          	-6.32952896e-03	1.47510990e+00	7.67958956e-01	3.77649949e-01	3.90309007e-01
113.45         	-5.95761611e-03	1.47586862e+00	7.64766169e-01	3.76425468e-01	3.88340700e-01
113.5          	-5.58050342e-03	1.47686504e+00	7.59792429e-01	3.74315711e-01	3.85476718e-01
113.55         	-5.19844575e-03	1.47727271e+00	7.55266728e-01	3.72434918e-01	3.82831810e-01
113.6          	-4.81194428e-03	1.47761040e+00	7.49457294e-01	3.69916703e-01	3.79540591e-01
113.65         	-4.42143074e-03	1.47756475e+00	7.42859126e-01	3.67008132e-01	3.75850994e-01
113.7          	-4.02732397e-03	1.47728056e+00	7.35537962e-01	3.63741657e-01	3.71796305e-01
113.75         	-3.63002310e-03	1.47710253e+00	7.28260139e-01	3.60500047e-01	3.67760093e-01
113.8          	-3.23006389e-03	1.47638088e+00	7.19901242e-01	3.56720557e-01	3.63180685e-01
113.85         	-2.82785481e-03	1.47591711e+00	7.10933834e-01	3.52639062e-01	3.58294772e-01
113.9          	-2.42392741e-03	1.47491365e+00	7.00961454e-01	3.48056800e-01	3.52904654e-01
113.95         	-2.01887380e-03	1.47381472e+00	6.91078185e-01	3.43520219e-01	3.47557966e-01
114            	-1.61321604e-03	1.47241841e+00	6.80306391e-01	3.38539980e-01	3.41766412e-01
114.05         	-1.20728019e-03	1.47112657e+00	6.69137133e-01	3.33361286e-01	3.35775847e-01
114.1          	-8.01371610e-04	1.46972410e+00	6.57304973e-01	3.27851115e-01	3.29453858e-01
114.15         	-3.95944186e-04	1.46798740e+00	6.44055490e-01	3.21631801e-01	3.22423689e-01
114.2          	8.72127913e-06	1.46584584e+00	6.31289303e-01	3.15653373e-01	3.15635930e-01
114.25         	4.12212026e-04	1.46387688e+00	6.17660389e-01	3.09242406e-01	3.08417982e-01
114.3          	8.14165745e-04	1.46177417e+00	6.03200841e-01	3.02414586e-01	3.00786255e-01
114.35         	1.21441548e-03	1.45950758e+00	5.89110046e-01	2.95769438e-01	2.93340607e-01
114.4          	1.61251872e-03	1.45720658e+00	5.74048972e-01	2.88637005e-01	2.85411967e-01
114.45         	2.00800726e-03	1.45455610e+00	5.57779295e-01	2.80897655e-01	2.76881640e-01
114.5          	2.40064999e-03	1.45180945e+00	5.41774948e-01	2.73288124e-01	2.68486824e-01
114.55         	2.79010863e-03	1.44926480e+00	5.24887618e-01	2.65233918e-01	2.59653701e-01
114.6          	3.17617419e-03	1.44613761e+00	5.08818239e-01	2.57585294e-01	2.51232945e-01
114.65         	3.55828168e-03	1.44333156e+00	4.90461806e-01	2.48789185e-01	2.41672621e-01
114.7          	3.93627797e-03	1.44016578e+00	4.72337833e-01	2.40105194e-01	2.32232638e-01
114.75         	4.30993297e-03	1.43705150e+00	4.54201613e-01	2.31410739e-01	2.22790873e-01
114.8          	4.67895207e-03	1.43394237e+00	4.35455364e-01	2.22406634e-01	2.13048730e-01
114.85         	5.04308336e-03	1.43064379e+00	4.15982290e-01	2.13034228e-01	2.02948062e-01
114.9          	5.40216174e-03	1.42765196e+00	3.96507678e-01	2.03656001e-01	1.92851677e-01
114.95         	5.75580906e-03	1.42391829e+00	3.75872706e-01	1.93692162e-01	1.82180544e-01
115            	6.10395828e-03	1.42116557e+00	3.55766216e-01	1.83987066e-01	1.71779150e-01
115.05         	6.44622731e-03	1.41777286e+00	3.34697511e-01	1.73794983e-01	1.60902528e-01
115.1          	6.78252394e-03	1.41446181e+00	3.14006756e-01	1.63785902e-01	1.50220854e-01
115.15         	7.11250608e-03	1.41114491e+00	2.92420079e-01	1.53322545e-01	1.39097533e-01
115.2          	7.43603391e-03	1.40806866e+00	2.71011533e-01	1.42941800e-01	1.28069732e-01
115.25         	7.75294114e-03	1.40489058e+00	2.48559978e-01	1.32032930e-01	1.16527048e-01
115.3          	8.06311849e-03	1.40168649e+00	2.26078733e-01	1.21102485e-01	1.04976248e-01
115.35         	8.36641857e-03	1.39879727e+00	2.03995153e-01	1.10363995e-01	9.36311578e-02
115.4          	8.66250568e-03	1.39580577e+00	1.81239107e-01	9.92820592e-02	8.19570478e-02
115.45         	8.95104506e-03	1.39267413e+00	1.57515826e-01	8.77089580e-02	6.98068679e-02
115.5          	9.23204859e-03	1.39004930e+00	1.34723133e-01	7.65936153e-02	5.81295181e-02
115.55         	9.50529809e-03	1.38736224e+00	1.12051354e-01	6.55309752e-02	4.65203790e-02
115.6          	9.77053267e-03	1.38508776e+00	8.84807252e-02	5.40108953e-02	3.44698299e-02
115.65         	1.00275207e-02	1.38255277e+00	6.40908740e-02	4.20729577e-02	2.20179162e-02
115.7          	1.02762083e-02	1.38039586e+00	4.03084876e-02	3.04304521e-02	9.87803554e-03
115.75         	1.05163260e-02	1.37870259e+00	1.72135866e-02	1.91231193e-02	-1.90953275e-03
115.8          	1.07473230e-02	1.37675445e+00	-7.00736206e-03	7.24364193e-03	-1.42510040e-02
115.85         	1.09692063e-02	1.37483107e+00	-3.13751047e-02	-4.71834610e-03	-2.66567586e-02
115.9          	1.11817972e-02	1.37348758e+00	-5.65579674e-02	-1.70971865e-02	-3.94607809e-02
115.95         	1.13852156e-02	1.37201377e+00	-7.95321309e-02	-2.83808499e-02	-5.11512810e-02
116            	1.15788992e-02	1.37065083e+00	-1.03690181e-01	-4.02661910e-02	-6.34239895e-02
116.05         	1.17629008e-02	1.37037160e+00	-1.26255305e-01	-5.13647519e-02	-7.48905535e-02
116.1          	1.19364184e-02	1.36918946e+00	-1.51972445e-01	-6.40498042e-02	-8.79226409e-02
116.15         	1.20998510e-02	1.36921175e+00	-1.75565465e-01	-7.56828817e-02	-9.98825837e-02
116.2          	1.22527777e-02	1.36914189e+00	-1.99601853e-01	-8.75481486e-02	-1.12053704e-01
116.25         	1.23950657e-02	1.36886325e+00	-2.22655288e-01	-9.89325780e-02	-1.23722710e-01
116.3          	1.25262817e-02	1.36876406e+00	-2.46539999e-01	-1.10743718e-01	-1.35796281e-01
116.35         	1.26465193e-02	1.36935396e+00	-2.68560673e-01	-1.21633817e-01	-1.46926856e-01
116.4          	1.27552346e-02	1.37036995e+00	-2.92245197e-01	-1.33367364e-01	-1.58877833e-01
116.45         	1.28525508e-02	1.37126118e+00	-3.15036325e-01	-1.44665612e-01	-1.70370714e-01
116.5          	1.29381940e-02	1.37234894e+00	-3.37738302e-01	-1.55930957e-01	-1.81807345e-01
116.55         	1.30120388e-02	1.37393738e+00	-3.59314816e-01	-1.66645369e-01	-1.92669447e-01
116.6          	1.30735996e-02	1.37511944e+00	-3.81683331e-01	-1.77768066e-01	-2.03915265e-01
116.65         	1.31228942e-02	1.37669224e+00	-4.02786046e-01	-1.88270129e-01	-2.14515917e-01
116.7          	1.31599976e-02	1.37904433e+00	-4.23344626e-01	-1.98512315e-01	-2.24832311e-01
116.75         	1.31846166e-02	1.38099342e+00	-4.44313030e-01	-2.08971899e-01	-2.35341132e-01
116.8          	1.31966566e-02	1.38336347e+00	-4.64407887e-01	-2.19007287e-01	-2.45400600e-01
116.85         	1.31959134e-02	1.38586182e+00	-4.83586938e-01	-2.28597556e-01	-2.54989382e-01
116.9          	1.31819749e-02	1.38846497e+00	-5.03647165e-01	-2.38641607e-01	-2.65005557e-01
116.95         	1.31551238e-02	1.39078106e+00	-5.21738399e-01	-2.47714076e-01	-2.74024323e-01
117            	1.31152297e-02	1.39404150e+00	-5.40440166e-01	-2.57104853e-01	-2.83335313e-01
117.05         	1.30624585e-02	1.39750648e+00	-5.57827868e-01	-2.65851475e-01	-2.91976392e-01
117.1          	1.29967273e-02	1.40036971e+00	-5.74133107e-01	-2.74069826e-01	-3.00063281e-01
117.15         	1.29176653e-02	1.40338690e+00	-5.91087343e-01	-2.82626006e-01	-3.08461337e-01
117.2          	1.28253865e-02	1.40683242e+00	-6.07016680e-01	-2.90682953e-01	-3.16333726e-01
117.25         	1.27200050e-02	1.41005924e+00	-6.21643302e-01	-2.98101646e-01	-3.23541656e-01
117.3          	1.26015993e-02	1.41299940e+00	-6.36959915e-01	-3.05878358e-01	-3.31081557e-01
117.35         	1.24705267e-02	1.41676363e+00	-6.50301290e-01	-3.12680118e-01	-3.37621172e-01
117.4          	1.23267539e-02	1.42000897e+00	-6.63257305e-01	-3.19301899e-01	-3.43955407e-01
117.45         	1.21702403e-02	1.42354930e+00	-6.75537048e-01	-3.25598284e-01	-3.49938764e-01
117.5          	1.20008772e-02	1.42723732e+00	-6.88054854e-01	-3.32026550e-01	-3.56028304e-01
117.55         	1.18190361e-02	1.42965638e+00	-6.98391674e-01	-3.37376801e-01	-3.61014873e-01
117.6          	1.16247708e-02	1.43358639e+00	-7.08719801e-01	-3.42735130e-01	-3.65984671e-01
117.65         	1.14184680e-02	1.43694919e+00	-7.18926827e-01	-3.48044946e-01	-3.70881882e-01
117.7          	1.12004342e-02	1.44023790e+00	-7.27305656e-01	-3.52452394e-01	-3.74853262e-01
117.75         	1.09706456e-02	1.44360989e+00	-7.35543118e-01	-3.56800913e-01	-3.78742205e-01
117.8          	1.07293819e-02	1.44639520e+00	-7.42758903e-01	-3.60650070e-01	-3.82108833e-01
117.85         	1.04768124e-02	1.44943288e+00	-7.49312407e-01	-3.64179391e-01	-3.85133016e-01
117.9          	1.02130938e-02	1.45234662e+00	-7.55581802e-01	-3.67577807e-01	-3.88003995e-01
117.95         	9.93866819e-03	1.45508975e+00	-7.60322691e-01	-3.70222678e-01	-3.90100014e-01
118            	9.65400959e-03	1.45717452e+00	-7.64840146e-01	-3.72766064e-01	-3.92074083e-01
118.05         	9.35954067e-03	1.46005492e+00	-7.69160234e-01	-3.75220576e-01	-3.93939658e-01
118.1          	9.05571792e-03	1.46273239e+00	-7.71678694e-01	-3.76783629e-01	-3.94895065e-01
118.15         	8.74274639e-03	1.46470421e+00	-7.73697855e-01	-3.78106181e-01	-3.95591674e-01
118.2          	8.42088270e-03	1.46667676e+00	-7.75042747e-01	-3.79100491e-01	-3.95942256e-01
118.25         	8.09052257e-03	1.46823314e+00	-7.75360865e-01	-3.79589910e-01	-3.95770955e-01
118.3          	7.75197101e-03	1.47025933e+00	-7.75825226e-01	-3.80160642e-01	-3.95664584e-01
118.35         	7.40573680e-03	1.47170085e+00	-7.74724606e-01	-3.79956566e-01	-3.94768040e-01
118.4          	7.05217777e-03	1.47304891e+00	-7.73196831e-01	-3.79546238e-01	-3.93650593e-01
118.45         	6.69182184e-03	1.47442168e+00	-7.70903581e-01	-3.78759969e-01	-3.92143613e-01
118.5          	6.32548041e-03	1.47513048e+00	-7.67939297e-01	-3.77644168e-01	-3.90295129e-01
118.55         	5.95350783e-03	1.47588163e+00	-7.64728123e-01	-3.76410554e-01	-3.88317569e-01
118.6          	5.57634264e-03	1.47686557e+00	-7.59730970e-01	-3.74289142e-01	-3.85441827e-01
118.65         	5.19423265e-03	1.47727829e+00	-7.55219665e-01	-3.72415600e-01	-3.82804065e-01
118.7          	4.80768628e-03	1.47760634e+00	-7.49385271e-01	-3.69884949e-01	-3.79500322e-01
118.75         	4.41713024e-03	1.47755839e+00	-7.42798369e-01	-3.66982054e-01	-3.75816315e-01
118.8          	4.02298731e-03	1.47727806e+00	-7.35448840e-01	-3.63701433e-01	-3.71747407e-01
118.85         	3.62565159e-03	1.47710239e+00	-7.28192475e-01	-3.60470586e-01	-3.67721889e-01
118.9          	3.22566568e-03	1.47637165e+00	-7.19823591e-01	-3.56686130e-01	-3.63137461e-01
118.95         	2.82343588e-03	1.47590391e+00	-7.10834486e-01	-3.52593807e-01	-3.58240679e-01
119            	2.41949373e-03	1.47490365e+00	-7.00832920e-01	-3.47996966e-01	-3.52835954e-01
119.05         	2.01442818e-03	1.47380521e+00	-6.90975630e-01	-3.43473387e-01	-3.47502243e-01
119.1          	1.60876527e-03	1.47240165e+00	-6.80191869e-01	-3.38487169e-01	-3.41704700e-01
119.15         	1.20282680e-03	1.47111303e+00	-6.69028948e-01	-3.33311647e-01	-3.35717301e-01
119.2          	7.96921898e-04	1.46970477e+00	-6.57166552e-01	-3.27786354e-01	-3.29380198e-01
119.25         	3.91499913e-04	1.46797062e+00	-6.43930098e-01	-3.21573549e-01	-3.22356549e-01
119.3          	-1.31497466e-05	1.46581823e+00	-6.31106760e-01	-3.15566530e-01	-3.15540230e-01
119.35         	-4.16628378e-04	1.46385378e+00	-6.17510987e-01	-3.09172122e-01	-3.08338865e-01
119.4          	-8.18565954e-04	1.46175170e+00	-6.03047374e-01	-3.02342253e-01	-3.00705121e-01
119.45         	-1.21879753e-03	1.45949647e+00	-5.88974053e-01	-2.95705824e-01	-2.93268229e-01
119.5          	-1.61687243e-03	1.45717603e+00	-5.73866184e-01	-2.88549964e-01	-2.85316219e-01
119.55         	-2.01233227e-03	1.45452328e+00	-5.57618527e-01	-2.80821596e-01	-2.76796931e-01
119.6          	-2.40494161e-03	1.45178073e+00	-5.41599994e-01	-2.73204939e-01	-2.68395056e-01
119.65         	-2.79436721e-03	1.44922659e+00	-5.24744774e-01	-2.65166754e-01	-2.59578020e-01
119.7          	-3.18038966e-03	1.44610669e+00	-5.08614966e-01	-2.57487873e-01	-2.51127093e-01
119.75         	-3.56245507e-03	1.44329507e+00	-4.90274131e-01	-2.48699521e-01	-2.41574611e-01
119.8          	-3.94040595e-03	1.44013037e+00	-4.72143507e-01	-2.40012159e-01	-2.32131347e-01
119.85         	-4.31400999e-03	1.43701810e+00	-4.53974973e-01	-2.31301496e-01	-2.22673476e-01
119.9          	-4.68297979e-03	1.43390697e+00	-4.35248811e-01	-2.22307385e-01	-2.12941426e-01
119.95         	-5.04705838e-03	1.43060982e+00	-4.15778130e-01	-2.12936123e-01	-2.02842007e-01
120            	-5.40608150e-03	1.42761276e+00	-3.96299544e-01	-2.03555854e-01	-1.92743691e-01
120.05         	-5.75967016e-03	1.42388511e+00	-3.75654480e-01	-1.93586910e-01	-1.82067570e-01
120.1          	-6.10775785e-03	1.42112835e+00	-3.55547978e-01	-1.83881747e-01	-1.71666231e-01
120.15         	-6.44996209e-03	1.41773591e+00	-3.34472766e-01	-1.73686345e-01	-1.60786421e-01
120.2          	-6.78619239e-03	1.41442203e+00	-3.13775673e-01	-1.63674029e-01	-1.50101644e-01
120.25         	-7.11610566e-03	1.41111411e+00	-2.92180563e-01	-1.53206387e-01	-1.38974176e-01
120.3          	-7.43956609e-03	1.40803078e+00	-2.70799613e-01	-1.42839372e-01	-1.27960240e-01
120.35         	-7.75639696e-03	1.40485255e+00	-2.48300659e-01	-1.31906726e-01	-1.16393932e-01
120.4          	-8.06650058e-03	1.40165622e+00	-2.25832584e-01	-1.20982793e-01	-1.04849791e-01
120.45         	-8.36972238e-03	1.39876365e+00	-2.03732749e-01	-1.10236097e-01	-9.34966520e-02
120.5          	-8.66573440e-03	1.39577914e+00	-1.81018021e-01	-9.91747451e-02	-8.18432763e-02
120.55         	-8.95419134e-03	1.39264502e+00	-1.57278359e-01	-8.75933707e-02	-6.96849881e-02
120.6          	-9.23511029e-03	1.39002268e+00	-1.34480784e-01	-7.64755024e-02	-5.80052819e-02
120.65         	-9.50827522e-03	1.38733039e+00	-1.11808237e-01	-6.54123936e-02	-4.63958432e-02
120.7          	-9.77342084e-03	1.38506066e+00	-8.82108625e-02	-5.38788521e-02	-3.43320104e-02
120.75         	-1.00303215e-02	1.38252629e+00	-6.38362289e-02	-4.19484360e-02	-2.18877930e-02
120.8          	-1.02789159e-02	1.38037736e+00	-4.00327933e-02	-3.02953126e-02	-9.73748075e-03
120.85         	-1.05189369e-02	1.37867854e+00	-1.69403391e-02	-1.89891065e-02	2.04876733e-03
120.9          	-1.07498421e-02	1.37673772e+00	7.26279923e-03	-7.11844244e-03	1.43812417e-02
120.95         	-1.09716310e-02	1.37481034e+00	3.16259193e-02	4.84132862e-03	2.67845906e-02
121            	-1.11841211e-02	1.37346265e+00	5.68147988e-02	1.72232783e-02	3.95915205e-02
121.05         	-1.13874341e-02	1.37200959e+00	7.97951640e-02	2.85101479e-02	5.12850161e-02
121.1          	-1.15810079e-02	1.37064650e+00	1.03944860e-01	4.03914222e-02	6.35534380e-02
121.15         	-1.17648990e-02	1.37036688e+00	1.26490017e-01	5.14801096e-02	7.50099076e-02
121.2          	-1.19382975e-02	1.36918802e+00	1.52249122e-01	6.41862633e-02	8.80628583e-02
121.25         	-1.21016177e-02	1.36921555e+00	1.75812539e-01	7.58046516e-02	1.00007887e-01
121.3          	-1.22544268e-02	1.36913071e+00	1.99855374e-01	8.76732601e-02	1.12182114e-01
121.35         	-1.23965977e-02	1.36886755e+00	2.22900687e-01	9.90537458e-02	1.23846941e-01
121.4          	-1.25276906e-02	1.36876850e+00	2.46801548e-01	1.10873084e-01	1.35928465e-01
121.45         	-1.26478053e-02	1.36936139e+00	2.68798984e-01	1.21751687e-01	1.47047298e-01
121.5          	-1.27563941e-02	1.37037952e+00	2.92495344e-01	1.33491278e-01	1.59004066e-01
121.55         	-1.28535811e-02	1.37127253e+00	3.15295733e-01	1.44794286e-01	1.70501448e-01
121.6          	-1.29390993e-02	1.37236330e+00	3.37963265e-01	1.56042533e-01	1.81920732e-01
121.65         	-1.30128131e-02	1.37394978e+00	3.59559696e-01	1.66767035e-01	1.92792661e-01
121.7          	-1.30742402e-02	1.37514278e+00	3.81934358e-01	1.77892939e-01	2.04041419e-01
121.75         	-1.31234045e-02	1.37672371e+00	4.02992627e-01	1.88372909e-01	2.14619718e-01
121.8          	-1.31603729e-02	1.37906864e+00	4.23562480e-01	1.98620867e-01	2.24941613e-01
121.85         	-1.31848510e-02	1.38102191e+00	4.44540704e-01	2.09085501e-01	2.35455203e-01
121.9          	-1.31967506e-02	1.38338782e+00	4.64614329e-01	2.19110414e-01	2.45503915e-01
121.95         	-1.31958580e-02	1.38588188e+00	4.83833653e-01	2.28720968e-01	2.55112684e-01
122            	-1.31817770e-02	1.38850683e+00	5.03860002e-01	2.38748224e-01	2.65111778e-01
122.05         	-1.31547916e-02	1.39080278e+00	5.21906051e-01	2.47798234e-01	2.74107817e-01
122.1          	-1.31147546e-02	1.39409062e+00	5.40634500e-01	2.57202496e-01	2.83432005e-01
122.15         	-1.30618431e-02	1.39753811e+00	5.58000546e-01	2.65938430e-01	2.92062116e-01
122.2          	-1.29959593e-02	1.40039565e+00	5.74357999e-01	2.74183040e-01	3.00174959e-01
122.25         	-1.29167537e-02	1.40343587e+00	5.91262324e-01	2.82714409e-01	3.08547916e-01
122.3          	-1.28243289e-02	1.40686673e+00	6.07179729e-01	2.90765536e-01	3.16414193e-01
122.35         	-1.27188043e-02	1.41009155e+00	6.21805662e-01	2.98184027e-01	3.23621635e-01
122.4          	-1.26002574e-02	1.41303987e+00	6.37105523e-01	3.05952504e-01	3.31153019e-01
122.45         	-1.24690405e-02	1.41679947e+00	6.50461680e-01	3.12761799e-01	3.37699880e-01
122.5          	-1.23251294e-02	1.42005637e+00	6.63373552e-01	3.19361647e-01	3.44011906e-01
122.55         	-1.21684736e-02	1.42359448e+00	6.75658953e-01	3.25661003e-01	3.49997950e-01
122.6          	-1.19989655e-02	1.42728109e+00	6.88191748e-01	3.32096909e-01	3.56094840e-01
122.65         	-1.18169828e-02	1.42969439e+00	6.98514745e-01	3.37440389e-01	3.61074355e-01
122.7          	-1.16225870e-02	1.43361085e+00	7.08812885e-01	3.42783855e-01	3.66029029e-01
122.75         	-1.14161479e-02	1.43698646e+00	7.19056728e-01	3.48112216e-01	3.70944512e-01
122.8          	-1.11979816e-02	1.44027371e+00	7.27406334e-01	3.52505186e-01	3.74901149e-01
122.85         	-1.09680649e-02	1.44364712e+00	7.35615010e-01	3.56839440e-01	3.78775570e-01
122.9          	-1.07266706e-02	1.44642732e+00	7.42835642e-01	3.60691150e-01	3.82144492e-01
122.95         	-1.04739767e-02	1.44947050e+00	7.49360593e-01	3.64206320e-01	3.85154273e-01
123            	-1.02101343e-02	1.45238112e+00	7.55640690e-01	3.67610211e-01	3.88030479e-01
123.05         	-9.93558983e-03	1.45512091e+00	7.60371339e-01	3.70250080e-01	3.90121259e-01
123.1          	-9.65081848e-03	1.45721538e+00	7.64894975e-01	3.72796669e-01	3.92098306e-01
123.15         	-9.35624317e-03	1.46008134e+00	7.69197285e-01	3.75242399e-01	3.93954886e-01
123.2          	-9.05231671e-03	1.46275072e+00	7.71703658e-01	3.76799512e-01	3.94904146e-01
123.25         	-8.73924566e-03	1.46472872e+00	7.73709076e-01	3.78115292e-01	3.95593784e-01
123.3          	-8.41728687e-03	1.46669188e+00	7.75049145e-01	3.79107286e-01	3.95941860e-01
123.35         	-8.08683465e-03	1.46824819e+00	7.75360940e-01	3.79593635e-01	3.95767305e-01
123.4          	-7.74819374e-03	1.47027927e+00	7.75822179e-01	3.80162896e-01	3.95659283e-01
123.45         	-7.40187539e-03	1.47172601e+00	7.74723117e-01	3.79959683e-01	3.94763434e-01
123.5          	-7.04823985e-03	1.47306362e+00	7.73170453e-01	3.79536987e-01	3.93633466e-01
123.55         	-6.68781784e-03	1.47443373e+00	7.70864846e-01	3.78744605e-01	3.92120241e-01
123.6          	-6.32141254e-03	1.47514666e+00	7.67911309e-01	3.77634242e-01	3.90277067e-01
123.65         	-5.94938209e-03	1.47589451e+00	7.64682126e-01	3.76391681e-01	3.88290445e-01
123.7          	-5.57216558e-03	1.47686715e+00	7.59662751e-01	3.74259210e-01	3.85403541e-01
123.75         	-5.19000385e-03	1.47728429e+00	7.55166872e-01	3.72393432e-01	3.82773440e-01
123.8          	-4.80341238e-03	1.47760486e+00	7.49308479e-01	3.69850827e-01	3.79457652e-01
123.85         	-4.41281403e-03	1.47755396e+00	7.42728501e-01	3.66951437e-01	3.75777065e-01
123.9          	-4.01863560e-03	1.47727916e+00	7.35348473e-01	3.63655601e-01	3.71692872e-01
123.95         	-3.62126384e-03	1.47710037e+00	7.28121836e-01	3.60439654e-01	3.67682182e-01
124            	-3.22125162e-03	1.47636384e+00	7.19742364e-01	3.56649930e-01	3.63092434e-01
124.05         	-2.81900129e-03	1.47589402e+00	7.10732387e-01	3.52547192e-01	3.58185195e-01
124.1          	-2.41504741e-03	1.47489812e+00	7.00675968e-01	3.47922937e-01	3.52753032e-01
124.15         	-2.00996927e-03	1.47379688e+00	6.90872646e-01	3.43426353e-01	3.47446292e-01
124.2          	-1.60430321e-03	1.47238557e+00	6.80073319e-01	3.38432356e-01	3.41640963e-01
124.25         	-1.19836379e-03	1.47110255e+00	6.68923531e-01	3.33263402e-01	3.35660129e-01
124.3          	-7.92464666e-04	1.46969297e+00	6.57025332e-01	3.27720201e-01	3.29305130e-01
124.35         	-3.87048943e-04	1.46795931e+00	6.43808618e-01	3.21517260e-01	3.22291358e-01
124.4          	1.75853435e-05	1.46579335e+00	6.30949555e-01	3.15492363e-01	3.15457192e-01
124.45         	4.21047048e-04	1.46382893e+00	6.17352603e-01	3.09097349e-01	3.08255255e-01
124.5          	8.22968032e-04	1.46172917e+00	6.02911208e-01	3.02278572e-01	3.00632636e-01
124.55         	1.22317798e-03	1.45947532e+00	5.88834949e-01	2.95640652e-01	2.93194296e-01
124.6          	1.62122354e-03	1.45714832e+00	5.73674801e-01	2.88458624e-01	2.85216177e-01
124.65         	2.01665473e-03	1.45448806e+00	5.57457441e-01	2.80745375e-01	2.76712066e-01
124.7          	2.40922931e-03	1.45175392e+00	5.41413870e-01	2.73116164e-01	2.68297705e-01
124.75         	2.79862203e-03	1.44919046e+00	5.24597332e-01	2.65097288e-01	2.59500044e-01
124.8          	3.18460075e-03	1.44608012e+00	5.08392773e-01	2.57380987e-01	2.51011786e-01
124.85         	3.56662517e-03	1.44326114e+00	4.90085474e-01	2.48609362e-01	2.41476112e-01
124.9          	3.94452990e-03	1.44009799e+00	4.71943999e-01	2.39916529e-01	2.32027470e-01
124.95         	4.31808411e-03	1.43698211e+00	4.53749688e-01	2.31192928e-01	2.22556760e-01
125            	4.68700412e-03	1.43387494e+00	4.35036334e-01	2.22205171e-01	2.12831163e-01
125.05         	5.05102938e-03	1.43057706e+00	4.15569923e-01	2.12835991e-01	2.02733932e-01
125.1          	5.40999569e-03	1.42758117e+00	3.96094260e-01	2.03457126e-01	1.92637134e-01
125.15         	5.76352297e-03	1.42384387e+00	3.75431300e-01	1.93479173e-01	1.81952127e-01
125.2          	6.11154712e-03	1.42109491e+00	3.55319593e-01	1.83771344e-01	1.71548250e-01
125.25         	6.45368554e-03	1.41769917e+00	3.34242464e-01	1.73574918e-01	1.60667547e-01
125.3          	6.78984772e-03	1.41438272e+00	3.13536356e-01	1.63558026e-01	1.49978330e-01
125.35         	7.11969097e-03	1.41108387e+00	2.91934696e-01	1.53087039e-01	1.38847657e-01
125.4          	7.44308186e-03	1.40799306e+00	2.70580178e-01	1.42733171e-01	1.27847007e-01
125.45         	7.75983425e-03	1.40481407e+00	2.48036031e-01	1.31777850e-01	1.16258181e-01
125.5          	8.06986201e-03	1.40162615e+00	2.25583040e-01	1.20861382e-01	1.04721658e-01
125.55         	8.37300332e-03	1.39873176e+00	2.03467247e-01	1.10106627e-01	9.33606203e-02
125.6          	8.66893822e-03	1.39575402e+00	1.80792425e-01	9.90651508e-02	8.17272743e-02
125.65         	8.95731108e-03	1.39261575e+00	1.57035779e-01	8.74752004e-02	6.95605783e-02
125.7          	9.23814300e-03	1.38999286e+00	1.34232768e-01	7.63545268e-02	5.78782408e-02
125.75         	9.51122111e-03	1.38730025e+00	1.11558564e-01	6.52905032e-02	4.62680610e-02
125.8          	9.77627603e-03	1.38503564e+00	8.79333160e-02	5.37429340e-02	3.41903820e-02
125.85         	1.00330883e-02	1.38249732e+00	6.35790577e-02	4.18226172e-02	2.17564405e-02
125.9          	1.02815909e-02	1.38036002e+00	3.97814006e-02	3.01722912e-02	9.60910938e-03
