# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
113.15         	-1.52846709e-07	2.17726355e+00	7.97431478e-07	2.45869030e-07	5.51562448e-07
113.2          	-1.54944407e-07	2.17726319e+00	-5.53464081e-07	-4.31676447e-07	-1.21787634e-07
113.25         	-1.54116916e-07	2.17726326e+00	9.55499131e-07	3.23632650e-07	6.31866481e-07
113.3          	-1.56060219e-07	2.17726297e+00	-5.58438287e-07	-4.35279362e-07	-1.23158925e-07
113.35         	-1.55370441e-07	2.17726298e+00	1.04997629e-06	3.69617703e-07	6.80358584e-07
113.4          	-1.57170347e-07	2.17726275e+00	-5.23903953e-07	-4.19122323e-07	-1.04781630e-07
113.45         	-1.56440004e-07	2.17726270e+00	1.41788399e-06	5.52501994e-07	8.65382001e-07
113.5          	-1.60550704e-07	2.17726248e+00	-9.08368068e-07	-6.14734738e-07	-2.93633331e-07
113.55         	-1.58831024e-07	2.17726255e+00	1.63385115e-06	6.58094549e-07	9.75756598e-07
113.6          	-1.61005585e-07	2.17726219e+00	-8.66239696e-07	-5.94125433e-07	-2.72114263e-07
113.65         	-1.59253398e-07	2.17726229e+00	1.67707735e-06	6.79285277e-07	9.97792073e-07
113.7          	-1.61202507e-07	2.17726196e+00	-7.77518508e-07	-5.49961761e-07	-2.27556747e-07
113.75         	-1.59693877e-07	2.17726204e+00	1.67625911e-06	6.78435679e-07	9.97823433e-07
113.8          	-1.61444980e-07	2.17726173e+00	-6.67235638e-07	-4.95062799e-07	-1.72172839e-07
113.85         	-1.59923686e-07	2.17726179e+00	2.15663557e-06	9.18394101e-07	1.23824147e-06
113.9          	-1.64344403e-07	2.17726144e+00	-1.23737053e-06	-7.83029667e-07	-4.54340860e-07
113.95         	-1.61695729e-07	2.17726166e+00	2.34320239e-06	1.00990546e-06	1.33329692e-06
114            	-1.63902362e-07	2.17726115e+00	-1.10537543e-06	-7.16590075e-07	-3.88785352e-07
114.05         	-1.61311422e-07	2.17726142e+00	2.28359837e-06	9.80487762e-07	1.30311061e-06
114.1          	-1.63224194e-07	2.17726093e+00	-9.34274353e-07	-6.30361371e-07	-3.03912982e-07
114.15         	-1.60988767e-07	2.17726118e+00	2.19653225e-06	9.37277359e-07	1.25925489e-06
114.2          	-1.62649270e-07	2.17726070e+00	-7.57722083e-07	-5.41510311e-07	-2.16211772e-07
114.25         	-1.60444025e-07	2.17726096e+00	2.75220045e-06	1.21565620e-06	1.53654425e-06
114.3          	-1.65015751e-07	2.17726038e+00	-1.46149406e-06	-8.95762782e-07	-5.65731279e-07
114.35         	-1.61598131e-07	2.17726085e+00	2.90176442e-06	1.28928408e-06	1.61248034e-06
114.4          	-1.63739903e-07	2.17726011e+00	-1.24996192e-06	-7.88720862e-07	-4.61241055e-07
114.45         	-1.60476637e-07	2.17726061e+00	2.74929089e-06	1.21416881e-06	1.53512208e-06
114.5          	-1.62260121e-07	2.17725990e+00	-1.00696792e-06	-6.65744084e-07	-3.41223841e-07
114.55         	-1.59454553e-07	2.17726035e+00	2.58623717e-06	1.13366403e-06	1.45257314e-06
114.6          	-1.60938190e-07	2.17725970e+00	-7.74535911e-07	-5.48206146e-07	-2.26329765e-07
114.65         	-1.58212259e-07	2.17726018e+00	3.17909940e-06	1.43133744e-06	1.74776196e-06
114.7          	-1.62672314e-07	2.17725934e+00	-1.55845146e-06	-9.41898045e-07	-6.16553416e-07
114.75         	-1.58721847e-07	2.17726007e+00	3.28624612e-06	1.48440121e-06	1.80184491e-06
114.8          	-1.60669046e-07	2.17725909e+00	-1.28272250e-06	-8.02030295e-07	-4.80692203e-07
114.85         	-1.56956094e-07	2.17725981e+00	3.05808197e-06	1.37208489e-06	1.68599708e-06
114.9          	-1.58495968e-07	2.17725891e+00	-9.84795413e-07	-6.50893674e-07	-3.33901739e-07
114.95         	-1.55310802e-07	2.17725955e+00	2.83472512e-06	1.26205176e-06	1.57267336e-06
115            	-1.56798436e-07	2.17725859e+00	-1.57526832e-06	-9.44432597e-07	-6.30835726e-07
115.05         	-1.50481796e-07	2.17725951e+00	3.77847472e-06	1.73875557e-06	2.03971916e-06
115.1          	-1.53245336e-07	2.17725830e+00	-1.58566518e-06	-9.46077928e-07	-6.39587257e-07
115.15         	-1.49579186e-07	2.17725927e+00	3.51877639e-06	1.60980901e-06	1.90896738e-06
115.2          	-1.51957282e-07	2.17725814e+00	-1.22085431e-06	-7.62384437e-07	-4.58469873e-07
115.25         	-1.48677920e-07	2.17725900e+00	3.23127274e-06	1.46695845e-06	1.76431429e-06
115.3          	-1.50352589e-07	2.17725799e+00	-8.88647746e-07	-5.94676462e-07	-2.93971284e-07
115.35         	-1.47340418e-07	2.17725873e+00	2.96376905e-06	1.33454411e-06	1.62922494e-06
115.4          	-1.48738302e-07	2.17725766e+00	-1.47496220e-06	-8.86219404e-07	-5.88742800e-07
115.45         	-1.42698015e-07	2.17725871e+00	3.89593706e-06	1.80527052e-06	2.09066655e-06
115.5          	-1.45170441e-07	2.17725740e+00	-1.45920153e-06	-8.74771204e-07	-5.84430323e-07
115.55         	-1.41509742e-07	2.17725846e+00	3.59540525e-06	1.65619288e-06	1.93921237e-06
115.6          	-1.43527890e-07	2.17725727e+00	-1.07487284e-06	-6.80964308e-07	-3.93908529e-07
115.65         	-1.40221307e-07	2.17725818e+00	3.27501974e-06	1.49728856e-06	1.77773118e-06
115.7          	-1.41529938e-07	2.17725713e+00	-7.32887385e-07	-5.07973630e-07	-2.24913755e-07
115.75         	-1.38202353e-07	2.17725807e+00	3.91397094e-06	1.81878312e-06	2.09518782e-06
115.8          	-1.42219196e-07	2.17725673e+00	-1.65588695e-06	-9.70162673e-07	-6.85724280e-07
115.85         	-1.37590177e-07	2.17725794e+00	3.92163918e-06	1.82322941e-06	2.09840976e-06
115.9          	-1.39032843e-07	2.17725656e+00	-1.26834351e-06	-7.73204597e-07	-4.95138911e-07
115.95         	-1.34719254e-07	2.17725764e+00	3.55212322e-06	1.64134236e-06	1.91078086e-06
116            	-1.35630790e-07	2.17725646e+00	-8.79151044e-07	-5.75206312e-07	-3.03944732e-07
116.05         	-1.31899691e-07	2.17725735e+00	3.21766139e-06	1.47693100e-06	1.74073038e-06
116.1          	-1.32676212e-07	2.17725612e+00	-1.51183752e-06	-8.88594973e-07	-6.23242548e-07
116.15         	-1.26183764e-07	2.17725736e+00	4.18961435e-06	1.96862341e-06	2.22099094e-06
116.2          	-1.28125317e-07	2.17725589e+00	-1.47583290e-06	-8.66041768e-07	-6.09791134e-07
116.25         	-1.24032402e-07	2.17725709e+00	3.81878496e-06	1.78536008e-06	2.03342488e-06
116.3          	-1.25540892e-07	2.17725580e+00	-1.05002820e-06	-6.50554991e-07	-3.99473207e-07
116.35         	-1.21882149e-07	2.17725679e+00	3.44345363e-06	1.59984467e-06	1.84360897e-06
116.4          	-1.22713596e-07	2.17725571e+00	-6.80725212e-07	-4.63076202e-07	-2.17649010e-07
116.45         	-1.19349784e-07	2.17725650e+00	3.11341499e-06	1.43735771e-06	1.67605728e-06
116.5          	-1.19444443e-07	2.17725574e+00	4.02236388e-08	-9.93326231e-08	1.39556262e-07
116.55         	-1.17337731e-07	2.17725597e+00	1.67341876e-06	7.19371647e-07	9.54047109e-07
116.6          	-1.17063041e-07	2.17725566e+00	9.55281070e-07	3.60577494e-07	5.94703576e-07
116.65         	-1.14016193e-07	2.17725586e+00	1.79841095e-06	7.85189280e-07	1.01322167e-06
116.7          	-1.13922155e-07	2.17725540e+00	8.55656645e-07	3.13906167e-07	5.41750478e-07
116.75         	-1.10600600e-07	2.17725559e+00	1.56331373e-06	6.71056265e-07	8.92257465e-07
116.8          	-1.09472438e-07	2.17725530e+00	1.06212811e-06	4.21591618e-07	6.40536493e-07
116.85         	-1.07157789e-07	2.17725542e+00	1.59290686e-06	6.89295641e-07	9.03611219e-07
116.9          	-1.06789856e-07	2.17725515e+00	1.07863392e-06	4.32527104e-07	6.46106816e-07
116.95         	-1.04089071e-07	2.17725518e+00	1.50777658e-06	6.49799220e-07	8.57977362e-07
117            	-1.02838590e-07	2.17725496e+00	1.16168164e-06	4.78002231e-07	6.83679411e-07
117.05         	-1.00655389e-07	2.17725503e+00	1.49240221e-06	6.45545718e-07	8.46856495e-07
117.1          	-9.98648683e-08	2.17725476e+00	1.17150670e-06	4.85888482e-07	6.85618219e-07
117.15         	-9.78377884e-08	2.17725482e+00	1.39245151e-06	5.98387966e-07	7.94063543e-07
117.2          	-9.64081001e-08	2.17725458e+00	1.22351390e-06	5.15348851e-07	7.08165051e-07
117.25         	-9.42330813e-08	2.17725462e+00	1.36036409e-06	5.85948961e-07	7.74415124e-07
117.3          	-9.26111068e-08	2.17725438e+00	1.24944942e-06	5.32113603e-07	7.17335816e-07
117.35         	-9.02819297e-08	2.17725443e+00	1.36391709e-06	5.91676617e-07	7.72240477e-07
117.4          	-8.86891037e-08	2.17725423e+00	1.28700000e-06	5.54810894e-07	7.32189101e-07
117.45         	-8.66080656e-08	2.17725425e+00	1.32662513e-06	5.76704501e-07	7.49920632e-07
117.5          	-8.50153280e-08	2.17725407e+00	1.28410012e-06	5.57034730e-07	7.27065386e-07
117.55         	-8.29890178e-08	2.17725412e+00	1.29318041e-06	5.63601187e-07	7.29579223e-07
117.6          	-8.14329019e-08	2.17725385e+00	1.25945218e-06	5.48293188e-07	7.11158991e-07
117.65         	-7.93301241e-08	2.17725390e+00	1.26170968e-06	5.51524716e-07	7.10184964e-07
117.7          	-7.76476946e-08	2.17725368e+00	1.27032602e-06	5.57515316e-07	7.12810705e-07
117.75         	-7.56037583e-08	2.17725371e+00	1.26070767e-06	5.54750075e-07	7.05957592e-07
117.8          	-7.38794816e-08	2.17725350e+00	1.28522352e-06	5.68732280e-07	7.16491243e-07
117.85         	-7.18421877e-08	2.17725354e+00	1.25157758e-06	5.53946600e-07	6.97630976e-07
117.9          	-7.01654921e-08	2.17725335e+00	1.27294721e-06	5.66308112e-07	7.06639096e-07
117.95         	-6.81614451e-08	2.17725336e+00	1.23646275e-06	5.50069931e-07	6.86392821e-07
118            	-6.63847111e-08	2.17725319e+00	1.25315168e-06	5.60191128e-07	6.92960550e-07
118.05         	-6.43863185e-08	2.17725321e+00	1.20915224e-06	5.40189803e-07	6.68962440e-07
118.1          	-6.25853484e-08	2.17725299e+00	1.22433174e-06	5.49580524e-07	6.74751221e-07
118.15         	-6.05526287e-08	2.17725301e+00	1.19626727e-06	5.37581004e-07	6.58686262e-07
118.2          	-5.87502354e-08	2.17725282e+00	1.23077980e-06	5.56639666e-07	6.74140137e-07
118.25         	-5.67585819e-08	2.17725283e+00	1.18071027e-06	5.33596554e-07	6.47113718e-07
118.3          	-5.50025613e-08	2.17725267e+00	1.20434052e-06	5.47167699e-07	6.57172821e-07
118.35         	-5.30257338e-08	2.17725266e+00	1.16778561e-06	5.30867070e-07	6.36918537e-07
118.4          	-5.12188644e-08	2.17725252e+00	1.18403527e-06	5.40798769e-07	6.43236498e-07
118.45         	-4.92489471e-08	2.17725251e+00	1.14667094e-06	5.24086524e-07	6.22584418e-07
118.5          	-4.75023837e-08	2.17725234e+00	1.16682517e-06	5.35910200e-07	6.30914967e-07
118.55         	-4.55209016e-08	2.17725232e+00	1.13257508e-06	5.20766637e-07	6.11808441e-07
118.6          	-4.37641683e-08	2.17725218e+00	1.14215033e-06	5.27310996e-07	6.14839333e-07
118.65         	-4.18008677e-08	2.17725215e+00	1.11158475e-06	5.13991506e-07	5.97593241e-07
118.7          	-4.00376464e-08	2.17725203e+00	1.13269734e-06	5.26311025e-07	6.06386318e-07
118.75         	-3.79515192e-08	2.17725196e+00	1.07226624e-06	4.98181599e-07	5.74084637e-07
118.8          	-3.62297790e-08	2.17725188e+00	1.10217627e-06	5.14858357e-07	5.87317915e-07
118.85         	-3.42049469e-08	2.17725183e+00	1.05463253e-06	4.93111320e-07	5.61521213e-07
118.9          	-3.27314172e-08	2.17725171e+00	1.09431819e-06	5.14427677e-07	5.79890512e-07
118.95         	-3.06776821e-08	2.17725165e+00	1.04018586e-06	4.89415249e-07	5.50770613e-07
119            	-2.91529523e-08	2.17725155e+00	1.05820066e-06	4.99947379e-07	5.58253284e-07
119.05         	-2.71028631e-08	2.17725148e+00	1.01731628e-06	4.81555276e-07	5.35761002e-07
119.1          	-2.55490771e-08	2.17725140e+00	1.03537826e-06	4.92140055e-07	5.43238209e-07
119.15         	-2.35207440e-08	2.17725132e+00	1.00053995e-06	4.76749231e-07	5.23790719e-07
119.2          	-2.19384226e-08	2.17725125e+00	1.00258177e-06	4.79352461e-07	5.23229306e-07
119.25         	-1.96276580e-08	2.17725113e+00	9.62483526e-07	4.61614105e-07	5.00869421e-07
119.3          	-1.81067570e-08	2.17725111e+00	9.62800813e-07	4.63293649e-07	4.99507163e-07
119.35         	-1.59436599e-08	2.17725097e+00	9.55111645e-07	4.61612163e-07	4.93499482e-07
119.4          	-1.44461211e-08	2.17725097e+00	9.34284978e-07	4.52696368e-07	4.81588610e-07
119.45         	-1.24050557e-08	2.17725081e+00	9.31983957e-07	4.53586923e-07	4.78397034e-07
119.5          	-1.09140318e-08	2.17725082e+00	9.01901574e-07	4.40036755e-07	4.61864819e-07
119.55         	-8.96742434e-09	2.17725064e+00	9.55241837e-07	4.68653494e-07	4.86588343e-07
119.6          	-7.80978782e-09	2.17725067e+00	8.58166234e-07	4.21273329e-07	4.36892905e-07
119.65         	-5.89082745e-09	2.17725048e+00	9.31136493e-07	4.59677419e-07	4.71459074e-07
119.7          	-4.59872894e-09	2.17725053e+00	8.15295275e-07	4.03048909e-07	4.12246366e-07
119.75         	-2.70532395e-09	2.17725033e+00	9.07134562e-07	4.50861957e-07	4.56272605e-07
119.8          	-1.31100125e-09	2.17725037e+00	7.85869424e-07	3.91623711e-07	3.94245713e-07
119.85         	5.25740087e-10	2.17725018e+00	8.82001951e-07	4.41526715e-07	4.40475235e-07
119.9          	1.97063636e-09	2.17725026e+00	6.96020497e-07	3.49980885e-07	3.46039612e-07
119.95         	3.95205269e-09	2.17725001e+00	8.65438440e-07	4.36671273e-07	4.28767168e-07
120            	5.43821445e-09	2.17725009e+00	6.75947836e-07	3.43412132e-07	3.32535703e-07
120.05         	7.22947462e-09	2.17724989e+00	8.35918757e-07	4.25188853e-07	4.10729904e-07
120.1          	8.69282108e-09	2.17724993e+00	6.60812138e-07	3.39098890e-07	3.21713248e-07
120.15         	1.03591323e-08	2.17724973e+00	8.71033090e-07	4.45875677e-07	4.25157413e-07
120.2          	1.17072586e-08	2.17724977e+00	6.06543001e-07	3.14978759e-07	2.91564242e-07
120.25         	1.32517796e-08	2.17724961e+00	8.05975403e-07	4.16239481e-07	3.89735922e-07
120.3          	1.47104474e-08	2.17724961e+00	6.04028359e-07	3.16724627e-07	2.87303732e-07
120.35         	1.62237370e-08	2.17724948e+00	7.61099244e-07	3.96773359e-07	3.64325885e-07
120.4          	1.76961452e-08	2.17724948e+00	5.35375227e-07	2.85383759e-07	2.49991468e-07
120.45         	1.90941828e-08	2.17724934e+00	7.28078466e-07	3.83133416e-07	3.44945050e-07
120.5          	2.05829900e-08	2.17724930e+00	5.41144747e-07	2.91155364e-07	2.49989384e-07
120.55         	2.18599973e-08	2.17724922e+00	6.65748261e-07	3.54734128e-07	3.11014133e-07
120.6          	2.33128608e-08	2.17724914e+00	5.37759529e-07	2.92192625e-07	2.45566904e-07
120.65         	2.45527058e-08	2.17724909e+00	6.18448700e-07	3.33777056e-07	2.84671644e-07
120.7          	2.59953999e-08	2.17724898e+00	5.31388402e-07	2.91689601e-07	2.39698801e-07
120.75         	2.72213184e-08	2.17724897e+00	5.70221865e-07	3.12332251e-07	2.57889614e-07
120.8          	2.86324018e-08	2.17724883e+00	5.17811462e-07	2.87538133e-07	2.30273329e-07
120.85         	2.98549498e-08	2.17724889e+00	5.19762056e-07	2.89735978e-07	2.30026078e-07
120.9          	3.14606866e-08	2.17724864e+00	4.86578985e-07	2.74750179e-07	2.11828806e-07
120.95         	3.27001593e-08	2.17724879e+00	4.53737901e-07	2.59569110e-07	1.94168791e-07
121            	3.41981159e-08	2.17724848e+00	4.90725178e-07	2.79560705e-07	2.11164473e-07
121.05         	3.53540450e-08	2.17724867e+00	4.11950055e-07	2.41329073e-07	1.70620983e-07
121.1          	3.67076229e-08	2.17724833e+00	4.72914514e-07	2.73164880e-07	1.99749634e-07
121.15         	3.77940326e-08	2.17724854e+00	3.63061862e-07	2.19324964e-07	1.43736898e-07
121.2          	3.90475593e-08	2.17724819e+00	4.56598550e-07	2.67346834e-07	1.89251716e-07
121.25         	4.01000930e-08	2.17724841e+00	3.19792594e-07	1.99996390e-07	1.19796204e-07
121.3          	4.12769016e-08	2.17724806e+00	4.32996357e-07	2.57775080e-07	1.75221277e-07
121.35         	4.23035192e-08	2.17724827e+00	2.79599470e-07	1.82103254e-07	9.74962160e-08
121.4          	4.34121997e-08	2.17724793e+00	4.05859755e-07	2.46342077e-07	1.59517678e-07
121.45         	4.44157539e-08	2.17724812e+00	2.46554511e-07	1.67693009e-07	7.88615014e-08
121.5          	4.54709263e-08	2.17724776e+00	4.50690825e-07	2.70816339e-07	1.79874486e-07
121.55         	4.63393435e-08	2.17724798e+00	1.87062488e-07	1.39870587e-07	4.71919004e-08
121.6          	4.72511008e-08	2.17724766e+00	4.02134387e-07	2.48318294e-07	1.53816093e-07
121.65         	4.82026764e-08	2.17724782e+00	1.73971223e-07	1.35188288e-07	3.87829348e-08
121.7          	4.91268290e-08	2.17724756e+00	3.61843444e-07	2.30048551e-07	1.31794893e-07
121.75         	5.01138903e-08	2.17724767e+00	1.60105412e-07	1.30166596e-07	2.99388158e-08
121.8          	5.09870425e-08	2.17724746e+00	3.14903792e-07	2.08438939e-07	1.06464854e-07
121.85         	5.19432930e-08	2.17724757e+00	9.02946883e-08	9.70906371e-08	-6.79594886e-09
121.9          	5.26711243e-08	2.17724732e+00	2.86215686e-07	1.95778968e-07	9.04367189e-08
121.95         	5.36447146e-08	2.17724740e+00	8.89253598e-08	9.81073945e-08	-9.18203467e-09
122            	5.42636285e-08	2.17724723e+00	2.24518716e-07	1.66522987e-07	5.79957296e-08
122.05         	5.51773258e-08	2.17724724e+00	8.18020908e-08	9.60783712e-08	-1.42762804e-08
122.1          	5.57577058e-08	2.17724712e+00	1.83678080e-07	1.47596746e-07	3.60813342e-08
122.15         	5.66486698e-08	2.17724710e+00	7.66436846e-08	9.49705121e-08	-1.83268275e-08
122.2          	5.72124988e-08	2.17724702e+00	1.40444192e-07	1.27434595e-07	1.30095973e-08
122.25         	5.80637634e-08	2.17724695e+00	6.48006216e-08	9.04640742e-08	-2.56634526e-08
122.3          	5.86222948e-08	2.17724693e+00	1.07067311e-07	1.12155950e-07	-5.08863942e-09
122.35         	5.97141515e-08	2.17724679e+00	3.02124437e-08	7.48203733e-08	-4.46079296e-08
122.4          	6.02506166e-08	2.17724685e+00	4.58275516e-08	8.31643924e-08	-3.73368408e-08
122.45         	6.12086820e-08	2.17724664e+00	3.44530430e-08	7.84352035e-08	-4.39821605e-08
122.5          	6.16615122e-08	2.17724675e+00	7.45202578e-09	6.53875251e-08	-5.79354993e-08
122.55         	6.24666327e-08	2.17724649e+00	1.75870086e-08	7.12601370e-08	-5.36731284e-08
122.6          	6.28502061e-08	2.17724665e+00	-3.71017732e-08	4.42993196e-08	-8.14010927e-08
122.65         	6.35476991e-08	2.17724636e+00	5.33071074e-09	6.62130544e-08	-6.08823437e-08
122.7          	6.38963300e-08	2.17724655e+00	-7.71410110e-08	2.53258245e-08	-1.02466835e-07
122.75         	6.45129113e-08	2.17724623e+00	-1.09885576e-08	5.90186325e-08	-7.00071901e-08
122.8          	6.48353014e-08	2.17724644e+00	-1.16595671e-07	6.53746609e-09	-1.23133137e-07
122.85         	6.53820029e-08	2.17724611e+00	-2.77574255e-08	5.15032901e-08	-7.92607156e-08
122.9          	6.56825663e-08	2.17724631e+00	-1.52134705e-07	-1.03847859e-08	-1.41749919e-07
122.95         	6.61710156e-08	2.17724592e+00	2.63483734e-08	7.93452023e-08	-5.29968289e-08
123            	6.62491118e-08	2.17724620e+00	-2.10705599e-07	-3.91036876e-08	-1.71601911e-07
123.05         	6.65994242e-08	2.17724583e+00	-2.56375027e-09	6.53175490e-08	-6.78812993e-08
123.1          	6.67922853e-08	2.17724606e+00	-2.33190146e-07	-4.98027879e-08	-1.83387358e-07
123.15         	6.71603574e-08	2.17724575e+00	-3.05827663e-08	5.18689743e-08	-8.24517406e-08
123.2          	6.74268427e-08	2.17724592e+00	-2.44961715e-07	-5.50540147e-08	-1.89907700e-07
123.25         	6.77436268e-08	2.17724566e+00	-6.47194094e-08	3.53839221e-08	-1.00103332e-07
123.3          	6.80052257e-08	2.17724585e+00	-3.27463713e-07	-9.57266307e-08	-2.31737082e-07
123.35         	6.82602774e-08	2.17724554e+00	-7.84479159e-08	2.90363194e-08	-1.07484235e-07
123.4          	6.85600508e-08	2.17724568e+00	-3.22246410e-07	-9.25631543e-08	-2.29683256e-07
123.45         	6.86421458e-08	2.17724546e+00	-1.32641651e-07	2.32132035e-09	-1.34962971e-07
123.5          	6.88763065e-08	2.17724554e+00	-3.21972910e-07	-9.21101483e-08	-2.29862761e-07
123.55         	6.88789248e-08	2.17724537e+00	-1.68407178e-07	-1.53246642e-08	-1.53082514e-07
123.6          	6.91041090e-08	2.17724540e+00	-3.18179315e-07	-8.99855486e-08	-2.28193767e-07
123.65         	6.90698147e-08	2.17724529e+00	-2.06484885e-07	-3.41726281e-08	-1.72312257e-07
123.7          	6.92749195e-08	2.17724527e+00	-3.19823360e-07	-9.06367607e-08	-2.29186600e-07
123.75         	6.92163889e-08	2.17724519e+00	-2.40370394e-07	-5.09688079e-08	-1.89401586e-07
123.8          	6.93879286e-08	2.17724514e+00	-3.25709910e-07	-9.34670265e-08	-2.32242884e-07
123.85         	6.93196173e-08	2.17724512e+00	-2.61996170e-07	-6.16784675e-08	-2.00317702e-07
123.9          	6.97076393e-08	2.17724499e+00	-3.51096584e-07	-1.05840653e-07	-2.45255931e-07
123.95         	6.96210820e-08	2.17724505e+00	-3.12524757e-07	-8.66412965e-08	-2.25883461e-07
124            	6.98935975e-08	2.17724485e+00	-3.37494710e-07	-9.88537576e-08	-2.38640953e-07
124.05         	6.97269821e-08	2.17724497e+00	-3.42309685e-07	-1.01427861e-07	-2.40881825e-07
124.1          	6.98597828e-08	2.17724472e+00	-3.44328069e-07	-1.02304252e-07	-2.42023817e-07
124.15         	6.96278440e-08	2.17724489e+00	-3.77753119e-07	-1.19248716e-07	-2.58504404e-07
124.2          	6.96654725e-08	2.17724460e+00	-3.47017603e-07	-1.03843329e-07	-2.43174274e-07
124.25         	6.94028769e-08	2.17724480e+00	-4.10090002e-07	-1.35642124e-07	-2.74447878e-07
124.3          	6.93717918e-08	2.17724448e+00	-3.54043732e-07	-1.07650074e-07	-2.46393658e-07
124.35         	6.90879110e-08	2.17724470e+00	-4.42122420e-07	-1.51973299e-07	-2.90149121e-07
124.4          	6.89996056e-08	2.17724437e+00	-3.59610465e-07	-1.10805627e-07	-2.48804838e-07
124.45         	6.86992519e-08	2.17724459e+00	-4.69375332e-07	-1.65988414e-07	-3.03386918e-07
124.5          	6.85639187e-08	2.17724419e+00	-2.98074631e-07	-8.04733969e-08	-2.17601234e-07
124.55         	6.80553875e-08	2.17724450e+00	-5.16197846e-07	-1.90043536e-07	-3.26154311e-07
124.6          	6.77867885e-08	2.17724411e+00	-3.10345992e-07	-8.73862076e-08	-2.22959785e-07
124.65         	6.73938267e-08	2.17724437e+00	-5.32959981e-07	-1.99086164e-07	-3.33873817e-07
124.7          	6.71565398e-08	2.17724404e+00	-3.26702162e-07	-9.61945413e-08	-2.30507621e-07
124.75         	6.68478713e-08	2.17724424e+00	-5.36489738e-07	-2.01396998e-07	-3.35092741e-07
124.8          	6.65741357e-08	2.17724397e+00	-3.48428019e-07	-1.07639874e-07	-2.40788145e-07
124.85         	6.62845526e-08	2.17724411e+00	-5.41596287e-07	-2.04513591e-07	-3.37082696e-07
124.9          	6.59479530e-08	2.17724390e+00	-3.78392161e-07	-1.23248128e-07	-2.55144034e-07
124.95         	6.56391977e-08	2.17724404e+00	-6.02956914e-07	-2.35839259e-07	-3.67117655e-07
125            	6.51945979e-08	2.17724379e+00	-3.80116743e-07	-1.24863773e-07	-2.55252969e-07
125.05         	6.49204800e-08	2.17724390e+00	-5.84254500e-07	-2.27206770e-07	-3.57047730e-07
125.1          	6.43563327e-08	2.17724372e+00	-4.23460731e-07	-1.47374033e-07	-2.76086698e-07
125.15         	6.40358932e-08	2.17724377e+00	-5.74164124e-07	-2.23046169e-07	-3.51117955e-07
125.2          	6.34339156e-08	2.17724365e+00	-4.43048824e-07	-1.58090496e-07	-2.84958328e-07
125.25         	6.31121096e-08	2.17724365e+00	-5.58577954e-07	-2.16176868e-07	-3.42401087e-07
125.3          	6.25014518e-08	2.17724357e+00	-4.68094217e-07	-1.71545657e-07	-2.96548560e-07
125.35         	6.21628337e-08	2.17724353e+00	-5.52415987e-07	-2.14045160e-07	-3.38370827e-07
125.4          	6.15610589e-08	2.17724350e+00	-4.79219489e-07	-1.78048686e-07	-3.01170804e-07
125.45         	6.14787274e-08	2.17724340e+00	-5.65219944e-07	-2.21131245e-07	-3.44088699e-07
125.5          	6.08683620e-08	2.17724345e+00	-5.21083897e-07	-1.99673587e-07	-3.21410311e-07
125.55         	6.06833791e-08	2.17724327e+00	-5.42533368e-07	-2.10583305e-07	-3.31950063e-07
125.6          	6.00115659e-08	2.17724338e+00	-5.42365501e-07	-2.11171185e-07	-3.31194316e-07
125.65         	5.96970772e-08	2.17724315e+00	-5.36815463e-07	-2.08710654e-07	-3.28104809e-07
125.7          	5.89757276e-08	2.17724331e+00	-5.65468176e-07	-2.23758361e-07	-3.41709816e-07
125.75         	5.85731211e-08	2.17724304e+00	-5.26830069e-07	-2.04841913e-07	-3.21988155e-07
125.8          	5.78362930e-08	2.17724323e+00	-5.85617522e-07	-2.34972468e-07	-3.50645054e-07
125.85         	5.73733678e-08	2.17724293e+00	-5.21861551e-07	-2.03557408e-07	-3.18304143e-07
125.9          	5.66312672e-08	2.17724315e+00	-6.06406813e-07	-2.46572139e-07	-3.59834674e-07
125.95         	5.61216522e-08	2.17724283e+00	-5.16287216e-07	-2.02021956e-07	-3.14265260e-07
126            	5.53794174e-08	2.17724306e+00	-6.23625346e-07	-2.56433256e-07	-3.67192091e-07
126.05         	5.48348789e-08	2.17724266e+00	-4.43881826e-07	-1.67106034e-07	-2.76775792e-07
126.1          	5.38838813e-08	2.17724298e+00	-6.58765537e-07	-2.75498887e-07	-3.83266650e-07
126.15         	5.32214974e-08	2.17724259e+00	-4.42788588e-07	-1.68172796e-07	-2.74615791e-07
126.2          	5.24074208e-08	2.17724287e+00	-6.66612567e-07	-2.80898863e-07	-3.85713705e-07
126.25         	5.17908548e-08	2.17724254e+00	-4.48540581e-07	-1.72479436e-07	-2.76061145e-07
126.3          	5.10831954e-08	2.17724275e+00	-6.59016654e-07	-2.78425131e-07	-3.80591522e-07
126.35         	5.04450753e-08	2.17724248e+00	-4.58302550e-07	-1.78706200e-07	-2.79596350e-07
126.4          	4.97774976e-08	2.17724263e+00	-6.52144682e-07	-2.76294843e-07	-3.75849839e-07
